id_restaurant,label,food_type,city,rest_county,rest_region,street_num,street_name,review
7207,marthas mexican food,mexican,san francisco,san francisco county,bay area,701,randolph st,2
7209,tommy's mexican restaurant,mexican,san francisco,san francisco county,bay area,5929,geary blvd,3.4
7210,chico's,mexican,sunnyvale,santa clara county,bay area,1022,maude ave,3
7211,tres hermanos,mexican,mountain view,santa clara county,bay area,327,moffett blvd,3
7212,fiesta del mar,mexican,mountain view,santa clara county,bay area,NULL,NULL,3.4
7213,rosa's rosticeria,mexican,freedom,unknown,unknown,1726,freedom blvd,2.7
7214,el gordito tortilleria y taqueria,mexican,livermore,alameda county,bay area,2570,old first st,3
7215,calaca,mexican,oakland,alameda county,bay area,16,and clay,2.7
7218,rock n tacos,mexican,palo alto,santa clara county,bay area,498,university,1.8
7219,pollo's,mexican,menlo park,san mateo county,bay area,NULL,cruz ave.,2.4
7220,adobe restaurant,mexican,cupertino,santa clara county,bay area,20128,stevens creek blvd,3
7221,mexico lingo,mexican,san jose,santa clara county,bay area,325,s market st,2
7222,iguanas taqueria,mexican,san jose,santa clara county,bay area,1100,n. 1st,2.7
7223,taqueria,mexican,berkeley,alameda county,bay area,2101,shattuck,2.3
7225,coffee club too,mexican,berkeley,alameda county,bay area,23,shattuck,2
7227,la pinata #2,mexican,san leandro,alameda county,bay area,2699,merced st,2.7
7228,viva mexico tropi-cal,mexican,sebastopol,sonoma county,bay area,7235,healdsvurg avenue,2.7
7233,sandoval's mexican food and catering,mexican,benicia,solano county,bay area,640,st,2
7237,celia's,mexican,san mateo,san mateo county,bay area,504,peninsula ave.,2.7
7239,la villa,mexican,bethel island,unknown,unknown,NULL,island rd,2.3
7240,taqueria el balazo,mexican,san ramon,contra costa county,bay area,400,marketplace,3.1
7242,mexxi's,mexican,san ramon,contra costa county,bay area,NULL,blvd.,2
7246,senor' grill,mexican,castro valley,alameda county,bay area,NULL,shopping center east c.v. blvd.,3.3
7247,el lorito mexican restaurant and taqueria,mexican,livermore,alameda county,bay area,1316,railroad,3
7250,taqueria guadalajara,mexican,healdsburg,sonoma county,bay area,125,healdsburg  ave.,3
7252,moss landing inn,mexican,moss landing,monterey county,monterey,1,NULL,2.3
7253,lighthouse cafe,mexican,moss landing,monterey county,monterey,1,NULL,2.3
7254,una mas,mexican,walnut creek,contra costa county,bay area,NULL,NULL,2
7260,una mas,mexican,fremont,alameda county,bay area,NULL,NULL,2.3
7261,el toro loco,mexican,pacifica,san mateo county,bay area,1624,francisco blvd.,3
7262,el burrito loco taqueria,mexican,castro valley,alameda county,bay area,20859,rd. (luckys shopping center),2.8
7263,pollo rey's,mexican,sunnyvale,santa clara county,bay area,725,saratoga-sunnyvale rd,2.4
7264,joe's taco lounge,mexican,mill valley,marin county,bay area,NULL,ave.,3
7267,las parrillas,mexican,cotati,sonoma county,bay area,7600,commerce blvd.,3
7269,el molino taco grill,mexican,cupertino,santa clara county,bay area,19656,stevens creek blvd,2.3
7273,orale,mexican,san francisco,san francisco county,bay area,113,sacramento,2
7274,the forked tongue,mexican,san francisco,san francisco county,bay area,493,broadway,2.3
7275,chico`s tacos,mexican,sunnyvale,santa clara county,bay area,1022,west maude,2.8
7276,el grullense,mexican,redwood city,san mateo county,bay area,NULL,NULL,3
7277,las palomas tacqueria,mexican,san mateo,san mateo county,bay area,,,3.3
7278,la cumbre taqueria,mexican,san francisco,san francisco county,bay area,515,valencia st.,2.3
7281,la azteca,mexican,redwood city,san mateo county,bay area,1531,main st.,3
7283,the cantina,mexican,mill valley,marin county,bay area,NULL,of e. blithedale and camino alto,2.7
7284,fernando's,mexican,fremont,alameda county,bay area,494,mowry avenue,2.7
7285,los compadres,mexican,hayward,alameda county,bay area,NULL,st next to la imperial,2.7
7287,papagayo,mexican,san mateo,san mateo county,bay area,114,crystal springs center,2.7
7289,lupe's taqueria,mexican,martinez,contra costa county,bay area,2250,pacheco boulevard,2.7
7290,mondo burrito,mexican,santa clara,santa clara county,bay area,3300,the alameda (at benton),2.3
7292,rancho las trancas,mexican,south san francisco,san mateo county,bay area,792,el camino real,2
7293,angel's,mexican,ukiah,mendocino county,northern california,499,north state st,2.7
7295,chevy's mexican restaurant,mexican,richmond,contra costa county,bay area,NULL,garrity way,2.3
7299,calistoga drive inn,mexican,calistoga,napa county,napa valley,1207,foothill blvd.,2
7302,gloria's taqueria,mexican,san jose,santa clara county,bay area,469,saratoga ave,3.6
7304,kabob house & deli,middle eastern,concord,contra costa county,bay area,1300,galindo st ste c,2.3
7305,falafel drive in,middle eastern,san jose,santa clara county,bay area,2301,stevens creek blvd,3.6
7307,gyros and falafel house,middle eastern,seaside,monterey county,monterey,1584,del monte boulevard,2.3
7313,citrus north african grill,moroccan,san francisco,san francisco county,bay area,2373,chestnut,2
7314,el mansour restaurants,moroccan,san francisco,san francisco county,bay area,3123,clement,2.5
7316,menara moroccan restaurant,moroccan,san jose,santa clara county,bay area,41,east gish rd,2.3
7320,las tinajas restaurant,nicaraguan,san francisco,san francisco county,bay area,2338,mission,3
7321,nicaragua restaurant,nicaraguan,san francisco,san francisco county,bay area,3015,mission,2
7325,moonraker,nouvelle,pacifica,san mateo county,bay area,105,rockaway beach ave,3.8
7326,stars palo alto,nouvelle,palo alto,santa clara county,bay area,,,2.6
7327,late for the train,organic,menlo park,san mateo county,bay area,NULL,& willow,2.5
7328,chez panisse,organic,berkeley,alameda county,bay area,NULL,NULL,4.4
7331,viva la pasta,pasta,belmont,san mateo county,bay area,300,el camino real,3.4
7332,food inc.,pasta,san francisco,san francisco county,bay area,2800,california steet,2.5
7333,piatti ristorante,pasta,danville,contra costa county,bay area,100,sycamore valley rd,3
7335,bar restaurant the quarterdeck,pasta,san francisco,san francisco county,bay area,718,14th st.,2.7
7339,maykadeh restaurant,persian,san carlos,san mateo county,bay area,NULL,NULL,2
7340,kasra persian cuisine,persian,san francisco,san francisco county,bay area,24,ellis,2
7342,rose international market,persian,mountain view,santa clara county,bay area,1060,castro st,2.7
7345,contintental restaurant,peruvian,san francisco,san francisco county,bay area,3115,22d,2
7348,inca,peruvian,san jose,santa clara county,bay area,87,east san fernando,2
7350,mac's pizza deli,pizza,alameda,alameda county,bay area,1930,main st,2
7353,prime choice pizza,pizza,alameda,alameda county,bay area,2300,encinal ave,2
7355,round table pizza,pizza,alameda,alameda county,bay area,901,marina village pky,1.7
7358,pasta & pizza house,pizza,alamo,contra costa county,bay area,1471,danville blvd,2
7360,gina's pizza,pizza,albany,alameda county,bay area,600,san pablo ave,2.7
7361,goodfellas pizza,pizza,albany,alameda county,bay area,1051,san pablo ave,2
7365,a's pizza,pizza,antioch,contra costa county,bay area,3610,delta fair blvd,2
7366,aladino's pizzeria,pizza,antioch,contra costa county,bay area,1324,sunset dr,2.7
7367,domino's pizza,pizza,antioch,contra costa county,bay area,2333,buchanan rd,2
7369,little ceasar's,pizza,antioch,contra costa county,bay area,417,e 18th st,2
7374,prime time pizza,pizza,antioch,contra costa county,bay area,2376,buchanan rd,2
7376,skipolinis pizza,pizza,antioch,contra costa county,bay area,901,fitzuren rd,3.8
7377,straw hat pizza,pizza,antioch,contra costa county,bay area,3001,delta fair blvd,2.3
7379,aptos pizza,pizza,aptos,santa cruz county,bay area,7945,soquel dr,2
7380,dominos pizza,pizza,aptos,santa cruz county,bay area,122,victoria ln,2
7383,michael's pizza,pizza,aptos,santa cruz county,bay area,NULL,NULL,2
7386,stuft pizza,pizza,aptos,santa cruz county,bay area,7568,soquel dr,2
7392,pacifica pizza,pizza,benicia,solano county,bay area,915,1st st,2.5
7393,pizza hut,pizza,benicia,solano county,bay area,191,military e ste f,2
7395,rocket pizza,pizza,benicia,solano county,bay area,4740,east second st c-21,2
7399,cybelle's gilman,pizza,berkeley,alameda county,bay area,1050,gilman st,1.7
7401,fat slice,pizza,berkeley,alameda county,bay area,NULL,ave at durant,3
7402,l c pizza fast food restaurant,pizza,berkeley,alameda county,bay area,2033,san pablo ave,2
7403,la val's gardens,pizza,berkeley,alameda county,bay area,2516,durant ave # b,1.8
7404,la val's gardens,pizza,berkeley,alameda county,bay area,1834,euclid ave,2.4
7405,leaning tower of pizza,pizza,berkeley,alameda county,bay area,1160,university ave,2
7408,zachary's chicago pizza,pizza,berkeley,alameda county,bay area,1853,solano ave,4.3
7409,bc pizza,pizza,brentwood,contra costa county,bay area,7856,brentwood blvd,2
7411,round table pizza,pizza,brentwood,contra costa county,bay area,41,sand creek rd,2
7412,brick oven pizza,pizza,brisbane,san mateo county,bay area,160,visitacion ave,2.7
7414,dominos pizza,pizza,burlingame,san mateo county,bay area,224,california dr,2
7415,pizza etc,pizza,burlingame,san mateo county,bay area,1232,broadway,2.7
7417,round table pizza,pizza,burlingame,san mateo county,bay area,1664,skyline blvd,2
7419,village host pizza,pizza,burlingame,san mateo county,bay area,NULL,NULL,2
7420,village host pizza,pizza,burlingame,san mateo county,bay area,NULL,NULL,2
7421,la prima pizza,pizza,calistoga,napa county,napa valley,1009,foothill blvd,2
7422,city pizza,pizza,campbell,santa clara county,bay area,888,w hamilton ave,2
7423,jacky boy's pizza,pizza,campbell,santa clara county,bay area,3393,winchester blvd,2
7424,luigi's pizzeria,pizza,campbell,santa clara county,bay area,2495,winchester blvd,2.3
7426,nonnos pizza & pasta,pizza,campbell,santa clara county,bay area,1604,w campbell ave,2.7
7427,pagliaccios pizzaria,pizza,campbell,santa clara county,bay area,2099,s bascom ave # a,2
7428,palermo pizza,pizza,campbell,santa clara county,bay area,865,s san tomas aquino rd,3.6
7429,pizza,pizza,campbell,santa clara county,bay area,819,w hamilton ave,2
7430,pizza chicago,pizza,campbell,santa clara county,bay area,836,w hamilton ave,3.4
7432,pizza my dear,pizza,campbell,santa clara county,bay area,2360,s bascom ave # c,2
7435,round table pizza,pizza,campbell,santa clara county,bay area,711,w hamilton ave,2
7439,big j's pizza,pizza,capitola,unknown,bay area,810,bay ave # f,2
7441,pizza hut,pizza,capitola,unknown,bay area,3555,clares st # a,2
7442,straw hat pizza,pizza,capitola,unknown,bay area,4000,auto plaza dr,2
7446,l a pizza,pizza,castro valley,alameda county,bay area,20912,redwood rd # a,2
7447,little caesar,pizza,castro valley,alameda county,bay area,3020,castro valley blvd,2
7451,pizza towne,pizza,castro valley,alameda county,bay area,20390,lake chabot rd,2
7452,pyzano's pizzeria,pizza,castro valley,alameda county,bay area,3835,e castro valley blvd,3.3
7453,round table pizza,pizza,castro valley,alameda county,bay area,20261,patio dr,2
7454,straw hat,pizza,castro valley,alameda county,bay area,3401,castro valley blvd,2
7456,round table pizza,pizza,castroville,monterey county,monterey,11250,merritt st,2
7457,cybelles pizza,pizza,colma,san mateo county,bay area,2985,junipero serra blvd,2
7458,aladinos pizzeria,pizza,concord,contra costa county,bay area,1895,farm bureau rd ste g,2.3
7459,bronco billy's pizza palace,pizza,concord,contra costa county,bay area,4115,concord blvd,2
7462,mt diablo pizza,pizza,concord,contra costa county,bay area,2170,commerce ave,2
7464,murphys pizza,pizza,concord,contra costa county,bay area,1701,monument blvd # e,2
7465,new york pizza,pizza,concord,contra costa county,bay area,3476,clayton rd,2
7466,pizza hut,pizza,concord,contra costa county,bay area,3142,clayton rd,2
7468,pizza hut,pizza,concord,contra costa county,bay area,4375,clayton rd,2
7471,round table pizza,pizza,concord,contra costa county,bay area,5046,commercial cir ste c,2
7472,round table pizza,pizza,concord,contra costa county,bay area,2960,treat blvd,2
7473,round table pizza,pizza,concord,contra costa county,bay area,3393,port chicago hwy,2
7474,round table pizza,pizza,concord,contra costa county,bay area,5046,commercial cir ste c,2
7476,sbarro,pizza,concord,contra costa county,bay area,284,sun valley mall # a,2
7477,straw hat pizza,pizza,concord,contra costa county,bay area,5358,clayton rd,2
7479,strictly to go pizzeria,pizza,concord,contra costa county,bay area,2699,monument blvd ste a,2
7480,strictly to go pizzeria,pizza,concord,contra costa county,bay area,4702,clayton rd,3
7482,cicero's pizza,pizza,cupertino,santa clara county,bay area,20010,stevens creek blvd,3.6
7484,gumbas pizza parlor,pizza,cupertino,santa clara county,bay area,10971,n wolfe rd,2
7485,j t mc hart's pizza & grill,pizza,cupertino,santa clara county,bay area,19732,stevens creek blvd,2.3
7486,pizza hut,pizza,cupertino,santa clara county,bay area,10065,e estates dr,2
7487,pizza hut,pizza,cupertino,santa clara county,bay area,20770,stevens creek blvd,2
7489,pizza presto,pizza,cupertino,santa clara county,bay area,19998,homestead rd,2
7490,amazen pizza & subs,pizza,daly city,san mateo county,bay area,950,king dr # 104,2
7491,cybelles pizza of daly city,pizza,daly city,san mateo county,bay area,2985,junipero serra blvd,2
7492,golden gate pizza,pizza,daly city,san mateo county,bay area,2650,geneva ave,2
7494,little caesars pizza,pizza,daly city,san mateo county,bay area,140,skyline plz,2
7495,little caesars pizza,pizza,daly city,san mateo county,bay area,2055,gellert blvd unit 1,2
7497,nizario's pizza,pizza,daly city,san mateo county,bay area,7,lake forest dr,2
7499,straw hat pizza,pizza,daly city,san mateo county,bay area,391,s mayfair ave,2
7500,top hill pizza,pizza,daly city,san mateo county,bay area,7027,mission st,2
7502,ascona pizza company,pizza,danville,contra costa county,bay area,3414,camino tassajara,3.6
7503,garlex pizza & ribs,pizza,danville,contra costa county,bay area,121,hartz ave,2.7
7504,pizza hut 758265,pizza,danville,contra costa county,bay area,110,hartz ave,2
7505,primo's pizza & pasta inc,pizza,danville,contra costa county,bay area,298,hartz ave,2.8
7509,bronco billy's pizza palace,pizza,dublin,alameda county,bay area,8951,san ramon rd,2
7511,little caesar's of dublin,pizza,dublin,alameda county,bay area,7454,san ramon rd,2
7513,round table pizza,pizza,dublin,alameda county,bay area,6690,amador plaza rd ste 210,2
7514,round table pizza,pizza,dublin,alameda county,bay area,6690,amador plaza rd # 210,2
7515,round table pizza parlor,pizza,dublin,alameda county,bay area,7841,amador valley blvd,2.3
7517,a's pizza,pizza,east palo alto,san mateo county,bay area,1924,university ave,2
7521,pizza hut,pizza,el cerrito,contra costa county,bay area,11775,san pablo ave,2
7522,pizza roma,pizza,el cerrito,contra costa county,bay area,10616,san pablo ave,2.3
7524,pizza company,pizza,el sobrante,contra costa county,bay area,5337,valley view rd,2
7525,poker pizza,pizza,el sobrante,contra costa county,bay area,5090,appian way,2
7526,the pizza factory,pizza,el sobrante,contra costa county,bay area,4203,valley view rd,2
7529,milano's pizza,pizza,emeryville,alameda county,bay area,1320,65th st,2.3
7530,warszawa polish cuisine restau,pizza,emeryville,alameda county,bay area,4,commodore dr apt 333,2
7531,barvos pizza,pizza,fairfield,solano county,bay area,1230,western st # a,2
