id,atom_id,molecule_id,type,fpk_molecule_id
5362,i84_74_2_13i,i84_74_2i,c,271
5363,i84_74_2_14i,i84_74_2i,o,271
5364,i84_74_2_15i,i84_74_2i,o,271
5365,i84_74_2_16i,i84_74_2i,c,271
5366,i84_74_2_16_1i,i84_74_2i,h,271
5367,i84_74_2_16_2i,i84_74_2i,h,271
5368,i84_74_2_17i,i84_74_2i,c,271
5369,i84_74_2_17_1i,i84_74_2i,h,271
5370,i84_74_2_17_2i,i84_74_2i,h,271
5371,i84_74_2_18i,i84_74_2i,c,271
5372,i84_74_2_18_1i,i84_74_2i,h,271
5373,i84_74_2_18_2i,i84_74_2i,h,271
5374,i84_74_2_19i,i84_74_2i,c,271
5375,i84_74_2_19_1i,i84_74_2i,h,271
5376,i84_74_2_19_2i,i84_74_2i,h,271
5377,i84_74_2_19_3i,i84_74_2i,h,271
5378,i84_74_2_1i,i84_74_2i,o,271
5379,i84_74_2_20i,i84_74_2i,c,271
5380,i84_74_2_20_1i,i84_74_2i,h,271
5381,i84_74_2_2i,i84_74_2i,c,271
5382,i84_74_2_3i,i84_74_2i,o,271
5383,i84_74_2_4i,i84_74_2i,c,271
5384,i84_74_2_4_1i,i84_74_2i,h,271
5385,i84_74_2_4_2i,i84_74_2i,h,271
5386,i84_74_2_5i,i84_74_2i,c,271
5387,i84_74_2_5_1i,i84_74_2i,h,271
5388,i84_74_2_5_2i,i84_74_2i,h,271
5389,i84_74_2_6i,i84_74_2i,c,271
5390,i84_74_2_6_1i,i84_74_2i,h,271
5391,i84_74_2_6_2i,i84_74_2i,h,271
5392,i84_74_2_7i,i84_74_2i,c,271
5393,i84_74_2_7_1i,i84_74_2i,h,271
5394,i84_74_2_7_2i,i84_74_2i,h,271
5395,i84_74_2_7_3i,i84_74_2i,h,271
5396,i84_74_2_8i,i84_74_2i,c,271
5397,i84_74_2_9i,i84_74_2i,c,271
5398,i85_01_8_10i,i85_01_8i,c,272
5399,i85_01_8_10_1i,i85_01_8i,h,272
5400,i85_01_8_11i,i85_01_8i,c,272
5401,i85_01_8_11_1i,i85_01_8i,h,272
5402,i85_01_8_12i,i85_01_8i,c,272
5403,i85_01_8_12_1i,i85_01_8i,h,272
5404,i85_01_8_13i,i85_01_8i,c,272
5405,i85_01_8_13_1i,i85_01_8i,h,272
5406,i85_01_8_14i,i85_01_8i,c,272
5407,i85_01_8_14_1i,i85_01_8i,h,272
5408,i85_01_8_1i,i85_01_8i,c,272
5409,i85_01_8_2i,i85_01_8i,c,272
5410,i85_01_8_3i,i85_01_8i,c,272
5411,i85_01_8_4i,i85_01_8i,c,272
5412,i85_01_8_5i,i85_01_8i,c,272
5413,i85_01_8_5_1i,i85_01_8i,h,272
5414,i85_01_8_6i,i85_01_8i,c,272
5415,i85_01_8_6_1i,i85_01_8i,h,272
5416,i85_01_8_7i,i85_01_8i,c,272
5417,i85_01_8_7_1i,i85_01_8i,h,272
5418,i85_01_8_8i,i85_01_8i,c,272
5419,i85_01_8_8_1i,i85_01_8i,h,272
5420,i85_01_8_9i,i85_01_8i,c,272
5421,i85_01_8_9_1i,i85_01_8i,h,272
5422,i85_44_9_10i,i85_44_9i,c,273
5423,i85_44_9_10_1i,i85_44_9i,h,273
5424,i85_44_9_11i,i85_44_9i,c,273
5425,i85_44_9_1i,i85_44_9i,o,273
5426,i85_44_9_2i,i85_44_9i,c,273
5427,i85_44_9_3i,i85_44_9i,o,273
5428,i85_44_9_4i,i85_44_9i,c,273
5429,i85_44_9_5i,i85_44_9i,o,273
5430,i85_44_9_6i,i85_44_9i,c,273
5431,i85_44_9_7i,i85_44_9i,c,273
5432,i85_44_9_7_1i,i85_44_9i,h,273
5433,i85_44_9_8i,i85_44_9i,c,273
5434,i85_44_9_8_1i,i85_44_9i,h,273
5435,i85_44_9_9i,i85_44_9i,c,273
5436,i85_44_9_9_1i,i85_44_9i,h,273
5437,i85_68_7_10i,i85_68_7i,c,274
5438,i85_68_7_10_1i,i85_68_7i,h,274
5439,i85_68_7_11i,i85_68_7i,c,274
5440,i85_68_7_12i,i85_68_7i,c,274
5441,i85_68_7_13i,i85_68_7i,c,274
5442,i85_68_7_13_1i,i85_68_7i,h,274
5443,i85_68_7_14i,i85_68_7i,c,274
5444,i85_68_7_14_1i,i85_68_7i,h,274
5445,i85_68_7_15i,i85_68_7i,c,274
5446,i85_68_7_15_1i,i85_68_7i,h,274
5447,i85_68_7_16i,i85_68_7i,c,274
5448,i85_68_7_17i,i85_68_7i,o,274
5449,i85_68_7_18i,i85_68_7i,o,274
5450,i85_68_7_19i,i85_68_7i,c,274
5451,i85_68_7_19_1i,i85_68_7i,h,274
5452,i85_68_7_19_2i,i85_68_7i,h,274
5453,i85_68_7_1i,i85_68_7i,o,274
5454,i85_68_7_20i,i85_68_7i,c,274
5455,i85_68_7_20_1i,i85_68_7i,h,274
5456,i85_68_7_20_2i,i85_68_7i,h,274
5457,i85_68_7_21i,i85_68_7i,c,274
5458,i85_68_7_21_1i,i85_68_7i,h,274
5459,i85_68_7_21_2i,i85_68_7i,h,274
5460,i85_68_7_22i,i85_68_7i,c,274
5461,i85_68_7_22_1i,i85_68_7i,h,274
5462,i85_68_7_22_2i,i85_68_7i,h,274
5463,i85_68_7_22_3i,i85_68_7i,h,274
5464,i85_68_7_23i,i85_68_7i,c,274
5465,i85_68_7_23_1i,i85_68_7i,h,274
5466,i85_68_7_2i,i85_68_7i,c,274
5467,i85_68_7_3i,i85_68_7i,o,274
5468,i85_68_7_4i,i85_68_7i,c,274
5469,i85_68_7_4_1i,i85_68_7i,h,274
5470,i85_68_7_4_2i,i85_68_7i,h,274
5471,i85_68_7_5i,i85_68_7i,c,274
5472,i85_68_7_6i,i85_68_7i,c,274
5473,i85_68_7_6_1i,i85_68_7i,h,274
5474,i85_68_7_7i,i85_68_7i,c,274
5475,i85_68_7_7_1i,i85_68_7i,h,274
5476,i85_68_7_8i,i85_68_7i,c,274
5477,i85_68_7_8_1i,i85_68_7i,h,274
5478,i85_68_7_9i,i85_68_7i,c,274
5479,i85_68_7_9_1i,i85_68_7i,h,274
5480,i85_70_1_10i,i85_70_1i,c,275
5481,i85_70_1_10_1i,i85_70_1i,h,275
5482,i85_70_1_10_2i,i85_70_1i,h,275
5483,i85_70_1_11i,i85_70_1i,c,275
5484,i85_70_1_11_1i,i85_70_1i,h,275
5485,i85_70_1_11_2i,i85_70_1i,h,275
5486,i85_70_1_11_3i,i85_70_1i,h,275
5487,i85_70_1_12i,i85_70_1i,c,275
5488,i85_70_1_13i,i85_70_1i,c,275
5489,i85_70_1_14i,i85_70_1i,c,275
5490,i85_70_1_14_1i,i85_70_1i,h,275
5491,i85_70_1_15i,i85_70_1i,c,275
5492,i85_70_1_15_1i,i85_70_1i,h,275
5493,i85_70_1_16i,i85_70_1i,c,275
5494,i85_70_1_16_1i,i85_70_1i,h,275
5495,i85_70_1_17i,i85_70_1i,c,275
5496,i85_70_1_18i,i85_70_1i,o,275
5497,i85_70_1_19i,i85_70_1i,o,275
5498,i85_70_1_1i,i85_70_1i,o,275
5499,i85_70_1_20i,i85_70_1i,c,275
5500,i85_70_1_20_1i,i85_70_1i,h,275
5501,i85_70_1_20_2i,i85_70_1i,h,275
5502,i85_70_1_21i,i85_70_1i,c,275
5503,i85_70_1_21_1i,i85_70_1i,h,275
5504,i85_70_1_21_2i,i85_70_1i,h,275
5505,i85_70_1_22i,i85_70_1i,c,275
5506,i85_70_1_22_1i,i85_70_1i,h,275
5507,i85_70_1_22_2i,i85_70_1i,h,275
5508,i85_70_1_23i,i85_70_1i,c,275
5509,i85_70_1_23_1i,i85_70_1i,h,275
5510,i85_70_1_23_2i,i85_70_1i,h,275
5511,i85_70_1_23_3i,i85_70_1i,h,275
5512,i85_70_1_24i,i85_70_1i,c,275
5513,i85_70_1_24_1i,i85_70_1i,h,275
5514,i85_70_1_2i,i85_70_1i,c,275
5515,i85_70_1_3i,i85_70_1i,o,275
5516,i85_70_1_4i,i85_70_1i,c,275
5517,i85_70_1_4_1i,i85_70_1i,h,275
5518,i85_70_1_4_2i,i85_70_1i,h,275
5519,i85_70_1_5i,i85_70_1i,c,275
5520,i85_70_1_6i,i85_70_1i,o,275
5521,i85_70_1_7i,i85_70_1i,o,275
5522,i85_70_1_8i,i85_70_1i,c,275
5523,i85_70_1_8_1i,i85_70_1i,h,275
5524,i85_70_1_8_2i,i85_70_1i,h,275
5525,i85_70_1_9i,i85_70_1i,c,275
5526,i85_70_1_9_1i,i85_70_1i,h,275
5527,i85_70_1_9_2i,i85_70_1i,h,275
5528,i86_30_6_10i,i86_30_6i,c,276
5529,i86_30_6_11i,i86_30_6i,c,276
5530,i86_30_6_11_1i,i86_30_6i,h,276
5531,i86_30_6_12i,i86_30_6i,c,276
5532,i86_30_6_12_1i,i86_30_6i,h,276
5533,i86_30_6_13i,i86_30_6i,c,276
5534,i86_30_6_13_1i,i86_30_6i,h,276
5535,i86_30_6_14i,i86_30_6i,c,276
5536,i86_30_6_14_1i,i86_30_6i,h,276
5537,i86_30_6_15i,i86_30_6i,c,276
5538,i86_30_6_15_1i,i86_30_6i,h,276
5539,i86_30_6_1i,i86_30_6i,o,276
5540,i86_30_6_2i,i86_30_6i,n,276
5541,i86_30_6_3i,i86_30_6i,n,276
5542,i86_30_6_4i,i86_30_6i,c,276
5543,i86_30_6_5i,i86_30_6i,c,276
5544,i86_30_6_5_1i,i86_30_6i,h,276
5545,i86_30_6_6i,i86_30_6i,c,276
5546,i86_30_6_6_1i,i86_30_6i,h,276
5547,i86_30_6_7i,i86_30_6i,c,276
5548,i86_30_6_7_1i,i86_30_6i,h,276
5549,i86_30_6_8i,i86_30_6i,c,276
5550,i86_30_6_8_1i,i86_30_6i,h,276
5551,i86_30_6_9i,i86_30_6i,c,276
5552,i86_30_6_9_1i,i86_30_6i,h,276
5553,i86_73_7_10i,i86_73_7i,c,277
5554,i86_73_7_10_1i,i86_73_7i,h,277
5555,i86_73_7_11i,i86_73_7i,c,277
5556,i86_73_7_11_1i,i86_73_7i,h,277
5557,i86_73_7_12i,i86_73_7i,c,277
5558,i86_73_7_12_1i,i86_73_7i,h,277
5559,i86_73_7_13i,i86_73_7i,c,277
5560,i86_73_7_13_1i,i86_73_7i,h,277
5561,i86_73_7_13_2i,i86_73_7i,h,277
5562,i86_73_7_1i,i86_73_7i,c,277
5563,i86_73_7_2i,i86_73_7i,c,277
5564,i86_73_7_3i,i86_73_7i,c,277
5565,i86_73_7_4i,i86_73_7i,c,277
5566,i86_73_7_5i,i86_73_7i,c,277
5567,i86_73_7_5_1i,i86_73_7i,h,277
5568,i86_73_7_6i,i86_73_7i,c,277
5569,i86_73_7_6_1i,i86_73_7i,h,277
5570,i86_73_7_7i,i86_73_7i,c,277
5571,i86_73_7_7_1i,i86_73_7i,h,277
5572,i86_73_7_8i,i86_73_7i,c,277
5573,i86_73_7_8_1i,i86_73_7i,h,277
5574,i86_73_7_9i,i86_73_7i,c,277
5575,i86_73_7_9_1i,i86_73_7i,h,277
5576,i87_62_7_1i,i87_62_7i,n,278
5577,i87_62_7_1_1i,i87_62_7i,h,278
5578,i87_62_7_1_2i,i87_62_7i,h,278
5579,i87_62_7_2i,i87_62_7i,c,278
5580,i87_62_7_3i,i87_62_7i,c,278
5581,i87_62_7_4i,i87_62_7i,c,278
5582,i87_62_7_4_1i,i87_62_7i,h,278
5583,i87_62_7_5i,i87_62_7i,c,278
5584,i87_62_7_5_1i,i87_62_7i,h,278
5585,i87_62_7_6i,i87_62_7i,c,278
5586,i87_62_7_6_1i,i87_62_7i,h,278
5587,i87_62_7_7i,i87_62_7i,c,278
5588,i87_62_7_7_1i,i87_62_7i,h,278
5589,i87_62_7_7_2i,i87_62_7i,h,278
5590,i87_62_7_7_3i,i87_62_7i,h,278
5591,i87_62_7_8i,i87_62_7i,c,278
5592,i87_62_7_9i,i87_62_7i,c,278
5593,i87_62_7_9_1i,i87_62_7i,h,278
5594,i87_62_7_9_2i,i87_62_7i,h,278
5595,i87_62_7_9_3i,i87_62_7i,h,278
5596,i87_68_3_10i,i87_68_3i,cl,279
5597,i87_68_3_1i,i87_68_3i,c,279
5598,i87_68_3_2i,i87_68_3i,c,279
5599,i87_68_3_3i,i87_68_3i,c,279
5600,i87_68_3_4i,i87_68_3i,c,279
5601,i87_68_3_5i,i87_68_3i,cl,279
5602,i87_68_3_6i,i87_68_3i,cl,279
5603,i87_68_3_7i,i87_68_3i,cl,279
5604,i87_68_3_8i,i87_68_3i,cl,279
5605,i87_68_3_9i,i87_68_3i,cl,279
5606,i87_86_5_10i,i87_86_5i,cl,280
5607,i87_86_5_11i,i87_86_5i,c,280
5608,i87_86_5_12i,i87_86_5i,cl,280
5609,i87_86_5_1i,i87_86_5i,o,280
5610,i87_86_5_1_1i,i87_86_5i,h,280
5611,i87_86_5_2i,i87_86_5i,c,280
5612,i87_86_5_3i,i87_86_5i,c,280
5613,i87_86_5_4i,i87_86_5i,c,280
5614,i87_86_5_5i,i87_86_5i,c,280
5615,i87_86_5_6i,i87_86_5i,c,280
5616,i87_86_5_7i,i87_86_5i,cl,280
5617,i87_86_5_8i,i87_86_5i,cl,280
5618,i87_86_5_9i,i87_86_5i,cl,280
5619,i88_06_2_10i,i88_06_2i,cl,281
5620,i88_06_2_1i,i88_06_2i,o,281
5621,i88_06_2_1_1i,i88_06_2i,h,281
5622,i88_06_2_2i,i88_06_2i,c,281
5623,i88_06_2_3i,i88_06_2i,c,281
5624,i88_06_2_4i,i88_06_2i,c,281
5625,i88_06_2_4_1i,i88_06_2i,h,281
5626,i88_06_2_5i,i88_06_2i,c,281
5627,i88_06_2_6i,i88_06_2i,c,281
5628,i88_06_2_6_1i,i88_06_2i,h,281
5629,i88_06_2_7i,i88_06_2i,cl,281
5630,i88_06_2_8i,i88_06_2i,cl,281
5631,i88_06_2_9i,i88_06_2i,c,281
5632,i88_75_5_10i,i88_75_5i,c,282
5633,i88_75_5_10_1i,i88_75_5i,h,282
5634,i88_75_5_1i,i88_75_5i,o,282
5635,i88_75_5_2i,i88_75_5i,n,282
5636,i88_75_5_3i,i88_75_5i,o,282
5637,i88_75_5_4i,i88_75_5i,c,282
5638,i88_75_5_5i,i88_75_5i,c,282
5639,i88_75_5_6i,i88_75_5i,o,282
5640,i88_75_5_6_1i,i88_75_5i,h,282
5641,i88_75_5_7i,i88_75_5i,c,282
5642,i88_75_5_7_1i,i88_75_5i,h,282
5643,i88_75_5_8i,i88_75_5i,c,282
5644,i88_75_5_8_1i,i88_75_5i,h,282
5645,i88_75_5_9i,i88_75_5i,c,282
5646,i88_75_5_9_1i,i88_75_5i,h,282
5647,i88_85_7_10i,i88_85_7i,c,283
5648,i88_85_7_11i,i88_85_7i,o,283
5649,i88_85_7_11_1i,i88_85_7i,h,283
5650,i88_85_7_12i,i88_85_7i,c,283
5651,i88_85_7_13i,i88_85_7i,c,283
5652,i88_85_7_13_1i,i88_85_7i,h,283
5653,i88_85_7_14i,i88_85_7i,c,283
5654,i88_85_7_14_1i,i88_85_7i,h,283
5655,i88_85_7_14_2i,i88_85_7i,h,283
5656,i88_85_7_15i,i88_85_7i,c,283
5657,i88_85_7_15_1i,i88_85_7i,h,283
5658,i88_85_7_15_2i,i88_85_7i,h,283
5659,i88_85_7_15_3i,i88_85_7i,h,283
5660,i88_85_7_16i,i88_85_7i,c,283
5661,i88_85_7_16_1i,i88_85_7i,h,283
5662,i88_85_7_16_2i,i88_85_7i,h,283
5663,i88_85_7_16_3i,i88_85_7i,h,283
5664,i88_85_7_17i,i88_85_7i,c,283
5665,i88_85_7_17_1i,i88_85_7i,h,283
5666,i88_85_7_1i,i88_85_7i,o,283
5667,i88_85_7_2i,i88_85_7i,n,283
5668,i88_85_7_3i,i88_85_7i,o,283
5669,i88_85_7_4i,i88_85_7i,c,283
5670,i88_85_7_5i,i88_85_7i,c,283
5671,i88_85_7_5_1i,i88_85_7i,h,283
5672,i88_85_7_6i,i88_85_7i,c,283
5673,i88_85_7_7i,i88_85_7i,n,283
5674,i88_85_7_8i,i88_85_7i,o,283
5675,i88_85_7_9i,i88_85_7i,o,283
5676,i88_89_1_10i,i88_89_1i,c,284
5677,i88_89_1_11i,i88_89_1i,o,284
5678,i88_89_1_11_1i,i88_89_1i,h,284
5679,i88_89_1_12i,i88_89_1i,c,284
5680,i88_89_1_13i,i88_89_1i,n,284
5681,i88_89_1_14i,i88_89_1i,o,284
5682,i88_89_1_15i,i88_89_1i,o,284
5683,i88_89_1_16i,i88_89_1i,c,284
5684,i88_89_1_16_1i,i88_89_1i,h,284
5685,i88_89_1_1i,i88_89_1i,o,284
5686,i88_89_1_2i,i88_89_1i,n,284
5687,i88_89_1_3i,i88_89_1i,o,284
5688,i88_89_1_4i,i88_89_1i,c,284
5689,i88_89_1_5i,i88_89_1i,c,284
5690,i88_89_1_5_1i,i88_89_1i,h,284
5691,i88_89_1_6i,i88_89_1i,c,284
5692,i88_89_1_7i,i88_89_1i,n,284
5693,i88_89_1_8i,i88_89_1i,o,284
5694,i88_89_1_9i,i88_89_1i,o,284
5695,i90_04_0_1i,i90_04_0i,o,285
5696,i90_04_0_2i,i90_04_0i,c,285
5697,i90_04_0_3i,i90_04_0i,c,285
5698,i90_04_0_4i,i90_04_0i,n,285
5699,i90_04_0_4_1i,i90_04_0i,h,285
5700,i90_04_0_4_2i,i90_04_0i,h,285
5701,i90_04_0_5i,i90_04_0i,c,285
5702,i90_04_0_5_1i,i90_04_0i,h,285
5703,i90_04_0_6i,i90_04_0i,c,285
5704,i90_04_0_6_1i,i90_04_0i,h,285
5705,i90_04_0_7i,i90_04_0i,c,285
5706,i90_04_0_7_1i,i90_04_0i,h,285
5707,i90_04_0_8i,i90_04_0i,c,285
5708,i90_04_0_8_1i,i90_04_0i,h,285
5709,i90_04_0_9i,i90_04_0i,c,285
5710,i90_04_0_9_1i,i90_04_0i,h,285
5711,i90_04_0_9_2i,i90_04_0i,h,285
5712,i90_04_0_9_3i,i90_04_0i,h,285
5713,i90_43_7_10i,i90_43_7i,c,286
5714,i90_43_7_10_1i,i90_43_7i,h,286
5715,i90_43_7_11i,i90_43_7i,c,286
5716,i90_43_7_11_1i,i90_43_7i,h,286
5717,i90_43_7_12i,i90_43_7i,c,286
5718,i90_43_7_12_1i,i90_43_7i,h,286
5719,i90_43_7_13i,i90_43_7i,c,286
5720,i90_43_7_13_1i,i90_43_7i,h,286
5721,i90_43_7_1i,i90_43_7i,o,286
5722,i90_43_7_1_1i,i90_43_7i,h,286
5723,i90_43_7_2i,i90_43_7i,c,286
5724,i90_43_7_3i,i90_43_7i,c,286
5725,i90_43_7_4i,i90_43_7i,c,286
5726,i90_43_7_5i,i90_43_7i,c,286
5727,i90_43_7_5_1i,i90_43_7i,h,286
5728,i90_43_7_6i,i90_43_7i,c,286
5729,i90_43_7_6_1i,i90_43_7i,h,286
5730,i90_43_7_7i,i90_43_7i,c,286
5731,i90_43_7_7_1i,i90_43_7i,h,286
5732,i90_43_7_8i,i90_43_7i,c,286
5733,i90_43_7_8_1i,i90_43_7i,h,286
5734,i90_43_7_9i,i90_43_7i,c,286
5735,i90_43_7_9_1i,i90_43_7i,h,286
5736,i90_94_8_10i,i90_94_8i,c,287
5737,i90_94_8_10_1i,i90_94_8i,h,287
5738,i90_94_8_11i,i90_94_8i,c,287
5739,i90_94_8_11_1i,i90_94_8i,h,287
5740,i90_94_8_12i,i90_94_8i,c,287
5741,i90_94_8_13i,i90_94_8i,c,287
5742,i90_94_8_13_1i,i90_94_8i,h,287
5743,i90_94_8_14i,i90_94_8i,c,287
5744,i90_94_8_14_1i,i90_94_8i,h,287
5745,i90_94_8_15i,i90_94_8i,c,287
5746,i90_94_8_16i,i90_94_8i,n,287
5747,i90_94_8_17i,i90_94_8i,c,287
5748,i90_94_8_17_1i,i90_94_8i,h,287
5749,i90_94_8_17_2i,i90_94_8i,h,287
5750,i90_94_8_17_3i,i90_94_8i,h,287
5751,i90_94_8_18i,i90_94_8i,c,287
5752,i90_94_8_18_1i,i90_94_8i,h,287
5753,i90_94_8_18_2i,i90_94_8i,h,287
5754,i90_94_8_18_3i,i90_94_8i,h,287
5755,i90_94_8_19i,i90_94_8i,c,287
5756,i90_94_8_19_1i,i90_94_8i,h,287
5757,i90_94_8_1i,i90_94_8i,o,287
5758,i90_94_8_20i,i90_94_8i,c,287
5759,i90_94_8_20_1i,i90_94_8i,h,287
5760,i90_94_8_2i,i90_94_8i,c,287
5761,i90_94_8_3i,i90_94_8i,c,287
5762,i90_94_8_4i,i90_94_8i,c,287
5763,i90_94_8_4_1i,i90_94_8i,h,287
5764,i90_94_8_5i,i90_94_8i,c,287
5765,i90_94_8_5_1i,i90_94_8i,h,287
5766,i90_94_8_6i,i90_94_8i,c,287
5767,i90_94_8_7i,i90_94_8i,n,287
5768,i90_94_8_8i,i90_94_8i,c,287
5769,i90_94_8_8_1i,i90_94_8i,h,287
5770,i90_94_8_8_2i,i90_94_8i,h,287
5771,i90_94_8_8_3i,i90_94_8i,h,287
5772,i90_94_8_9i,i90_94_8i,c,287
5773,i90_94_8_9_1i,i90_94_8i,h,287
5774,i90_94_8_9_2i,i90_94_8i,h,287
5775,i90_94_8_9_3i,i90_94_8i,h,287
5776,i91_08_7_10i,i91_08_7i,c,288
5777,i91_08_7_10_1i,i91_08_7i,h,288
5778,i91_08_7_11i,i91_08_7i,c,288
5779,i91_08_7_11_1i,i91_08_7i,h,288
5780,i91_08_7_12i,i91_08_7i,c,288
5781,i91_08_7_12_1i,i91_08_7i,h,288
5782,i91_08_7_12_2i,i91_08_7i,h,288
5783,i91_08_7_12_3i,i91_08_7i,h,288
5784,i91_08_7_13i,i91_08_7i,c,288
5785,i91_08_7_13_1i,i91_08_7i,h,288
5786,i91_08_7_1i,i91_08_7i,o,288
5787,i91_08_7_2i,i91_08_7i,c,288
5788,i91_08_7_3i,i91_08_7i,n,288
5789,i91_08_7_4i,i91_08_7i,c,288
5790,i91_08_7_5i,i91_08_7i,c,288
5791,i91_08_7_6i,i91_08_7i,c,288
5792,i91_08_7_7i,i91_08_7i,n,288
5793,i91_08_7_8i,i91_08_7i,c,288
5794,i91_08_7_9i,i91_08_7i,o,288
5795,i91_20_3_10i,i91_20_3i,c,289
5796,i91_20_3_10_1i,i91_20_3i,h,289
5797,i91_20_3_1i,i91_20_3i,c,289
5798,i91_20_3_2i,i91_20_3i,c,289
5799,i91_20_3_3i,i91_20_3i,c,289
5800,i91_20_3_3_1i,i91_20_3i,h,289
5801,i91_20_3_4i,i91_20_3i,c,289
5802,i91_20_3_4_1i,i91_20_3i,h,289
5803,i91_20_3_5i,i91_20_3i,c,289
5804,i91_20_3_5_1i,i91_20_3i,h,289
5805,i91_20_3_6i,i91_20_3i,c,289
5806,i91_20_3_6_1i,i91_20_3i,h,289
5807,i91_20_3_7i,i91_20_3i,c,289
5808,i91_20_3_7_1i,i91_20_3i,h,289
5809,i91_20_3_8i,i91_20_3i,c,289
5810,i91_20_3_8_1i,i91_20_3i,h,289
5811,i91_20_3_9i,i91_20_3i,c,289
5812,i91_20_3_9_1i,i91_20_3i,h,289
5813,i91_22_5_10i,i91_22_5i,c,290
5814,i91_22_5_10_1i,i91_22_5i,h,290
5815,i91_22_5_1i,i91_22_5i,n,290
5816,i91_22_5_2i,i91_22_5i,c,290
5817,i91_22_5_3i,i91_22_5i,c,290
5818,i91_22_5_4i,i91_22_5i,c,290
5819,i91_22_5_4_1i,i91_22_5i,h,290
5820,i91_22_5_5i,i91_22_5i,c,290
5821,i91_22_5_5_1i,i91_22_5i,h,290
5822,i91_22_5_6i,i91_22_5i,c,290
5823,i91_22_5_6_1i,i91_22_5i,h,290
5824,i91_22_5_7i,i91_22_5i,c,290
5825,i91_22_5_7_1i,i91_22_5i,h,290
5826,i91_22_5_8i,i91_22_5i,c,290
5827,i91_22_5_8_1i,i91_22_5i,h,290
5828,i91_22_5_9i,i91_22_5i,c,290
5829,i91_22_5_9_1i,i91_22_5i,h,290
5830,i91_59_8_10i,i91_59_8i,c,291
5831,i91_59_8_10_1i,i91_59_8i,h,291
5832,i91_59_8_11i,i91_59_8i,c,291
5833,i91_59_8_11_1i,i91_59_8i,h,291
5834,i91_59_8_1i,i91_59_8i,c,291
5835,i91_59_8_2i,i91_59_8i,c,291
5836,i91_59_8_3i,i91_59_8i,c,291
5837,i91_59_8_3_1i,i91_59_8i,h,291
5838,i91_59_8_4i,i91_59_8i,c,291
5839,i91_59_8_4_1i,i91_59_8i,h,291
5840,i91_59_8_5i,i91_59_8i,c,291
5841,i91_59_8_6i,i91_59_8i,n,291
5842,i91_59_8_6_1i,i91_59_8i,h,291
5843,i91_59_8_6_2i,i91_59_8i,h,291
5844,i91_59_8_7i,i91_59_8i,c,291
5845,i91_59_8_7_1i,i91_59_8i,h,291
5846,i91_59_8_8i,i91_59_8i,c,291
5847,i91_59_8_8_1i,i91_59_8i,h,291
5848,i91_59_8_9i,i91_59_8i,c,291
5849,i91_59_8_9_1i,i91_59_8i,h,291
5850,i91_94_1_10i,i91_94_1i,n,292
5851,i91_94_1_10_1i,i91_94_1i,h,292
5852,i91_94_1_10_2i,i91_94_1i,h,292
5853,i91_94_1_11i,i91_94_1i,c,292
5854,i91_94_1_12i,i91_94_1i,cl,292
5855,i91_94_1_13i,i91_94_1i,c,292
5856,i91_94_1_13_1i,i91_94_1i,h,292
5857,i91_94_1_14i,i91_94_1i,c,292
5858,i91_94_1_14_1i,i91_94_1i,h,292
5859,i91_94_1_15i,i91_94_1i,cl,292
5860,i91_94_1_16i,i91_94_1i,c,292
5861,i91_94_1_16_1i,i91_94_1i,h,292
5862,i91_94_1_1i,i91_94_1i,n,292
5863,i91_94_1_1_1i,i91_94_1i,h,292
5864,i91_94_1_1_2i,i91_94_1i,h,292
5865,i91_94_1_2i,i91_94_1i,c,292
5866,i91_94_1_3i,i91_94_1i,c,292
5867,i91_94_1_4i,i91_94_1i,c,292
5868,i91_94_1_4_1i,i91_94_1i,h,292
5869,i91_94_1_5i,i91_94_1i,c,292
5870,i91_94_1_6i,i91_94_1i,c,292
5871,i91_94_1_7i,i91_94_1i,c,292
5872,i91_94_1_7_1i,i91_94_1i,h,292
5873,i91_94_1_8i,i91_94_1i,c,292
5874,i91_94_1_8_1i,i91_94_1i,h,292
5875,i91_94_1_9i,i91_94_1i,c,292
5876,i924_16_3_10i,i924_16_3i,c,293
5877,i924_16_3_10_1i,i924_16_3i,h,293
5878,i924_16_3_10_2i,i924_16_3i,h,293
5879,i924_16_3_11i,i924_16_3i,c,293
5880,i924_16_3_11_1i,i924_16_3i,h,293
5881,i924_16_3_11_2i,i924_16_3i,h,293
5882,i924_16_3_11_3i,i924_16_3i,h,293
5883,i924_16_3_1i,i924_16_3i,o,293
5884,i924_16_3_2i,i924_16_3i,n,293
5885,i924_16_3_3i,i924_16_3i,n,293
5886,i924_16_3_4i,i924_16_3i,c,293
5887,i924_16_3_4_1i,i924_16_3i,h,293
5888,i924_16_3_4_2i,i924_16_3i,h,293
5889,i924_16_3_5i,i924_16_3i,c,293
5890,i924_16_3_5_1i,i924_16_3i,h,293
5891,i924_16_3_5_2i,i924_16_3i,h,293
5892,i924_16_3_6i,i924_16_3i,c,293
5893,i924_16_3_6_1i,i924_16_3i,h,293
5894,i924_16_3_6_2i,i924_16_3i,h,293
5895,i924_16_3_7i,i924_16_3i,c,293
5896,i924_16_3_7_1i,i924_16_3i,h,293
5897,i924_16_3_7_2i,i924_16_3i,h,293
5898,i924_16_3_7_3i,i924_16_3i,h,293
5899,i924_16_3_8i,i924_16_3i,c,293
5900,i924_16_3_8_1i,i924_16_3i,h,293
5901,i924_16_3_8_2i,i924_16_3i,h,293
