id,molecule_id,activity,mweight,atom_id,type,bond_types,rela_atom_id,group_id,group_type,logp
271,i842_07_9i,6.04025,248.284,i842_07_9_1_1i|i842_07_9_10_1i|i842_07_9_10i|i842_07_9_11i|i842_07_9_12i|i842_07_9_13i|i842_07_9_14i|i842_07_9_15_1i|i842_07_9_15i|i842_07_9_16_1i|i842_07_9_16i|i842_07_9_17_1i|i842_07_9_17i|i842_07_9_18_1i|i842_07_9_18i|i842_07_9_19_1i|i842_07_9_19i|i842_07_9_1i|i842_07_9_2i|i842_07_9_3_1i|i842_07_9_3i|i842_07_9_4_1i|i842_07_9_4i|i842_07_9_5i|i842_07_9_6i|i842_07_9_7_1i|i842_07_9_7i|i842_07_9_8_1i|i842_07_9_8i|i842_07_9_9_1i|i842_07_9_9i,c|h|n|o,1|1|7|2|7,i842_07_9_1_1i|i842_07_9_2i|i842_07_9_10_1i|i842_07_9_10i|i842_07_9_6i|i842_07_9_10i|i842_07_9_9_1i|i842_07_9_11i|i842_07_9_3i|i842_07_9_11i|i842_07_9_7i|i842_07_9_12i|i842_07_9_13i|i842_07_9_14i|i842_07_9_15_1i|i842_07_9_16i|i842_07_9_15i|i842_07_9_19i|i842_07_9_16_1i|i842_07_9_17i|i842_07_9_17_1i|i842_07_9_18i|i842_07_9_18_1i|i842_07_9_19i|i842_07_9_19_1i|i842_07_9_3_1i|i842_07_9_4i|i842_07_9_4_1i|i842_07_9_5i|i842_07_9_7_1i|i842_07_9_8i|i842_07_9_8_1i|i842_07_9_9i,g1210|g1211|g1570|g1571|g1210|g1571|g1211|g1570|g1212|g1569|g542|g997,benzene|six_ring|n2n|phenol,5.51
272,i85_01_8i,7.86019,178.233,i85_01_8_10_1i|i85_01_8_10i|i85_01_8_11_1i|i85_01_8_11i|i85_01_8_12_1i|i85_01_8_12i|i85_01_8_13_1i|i85_01_8_13i|i85_01_8_14_1i|i85_01_8_14i|i85_01_8_1i|i85_01_8_2i|i85_01_8_3i|i85_01_8_4i|i85_01_8_5_1i|i85_01_8_5i|i85_01_8_6_1i|i85_01_8_6i|i85_01_8_7_1i|i85_01_8_7i|i85_01_8_8_1i|i85_01_8_8i|i85_01_8_9_1i|i85_01_8_9i,c|h,1|1|7|7,i85_01_8_10_1i|i85_01_8_11i|i85_01_8_10i|i85_01_8_3i|i85_01_8_11_1i|i85_01_8_12i|i85_01_8_12_1i|i85_01_8_14i|i85_01_8_13_1i|i85_01_8_13i|i85_01_8_14i|i85_01_8_2i|i85_01_8_13i|i85_01_8_5_1i|i85_01_8_14_1i|i85_01_8_4i|i85_01_8_9i|i85_01_8_5i|i85_01_8_6i|i85_01_8_6_1i|i85_01_8_7i|i85_01_8_7_1i|i85_01_8_8i|i85_01_8_8_1i|i85_01_8_9i|i85_01_8_9_1i,g1213|g1214|g1572|g1573|g1213|g1215|g1572|g1574|g1213|g1572|g1214|g1573|g1215|g1574,benzene|six_ring,4.35
273,i85_44_9i,4.56435,148.117,i85_44_9_10_1i|i85_44_9_10i|i85_44_9_11i|i85_44_9_1i|i85_44_9_2i|i85_44_9_3i|i85_44_9_4i|i85_44_9_5i|i85_44_9_6i|i85_44_9_7_1i|i85_44_9_7i|i85_44_9_8_1i|i85_44_9_8i|i85_44_9_9_1i|i85_44_9_9i,c|h|o,1|1|2|1|7|2|7,i85_44_9_10_1i|i85_44_9_11i|i85_44_9_10i|i85_44_9_9_1i|i85_44_9_11i|i85_44_9_3i|i85_44_9_11i|i85_44_9_7i|i85_44_9_2i|i85_44_9_4i|i85_44_9_5i|i85_44_9_6i|i85_44_9_7_1i|i85_44_9_8i|i85_44_9_8_1i|i85_44_9_9i,g1216|g1575|g1216|g1575|g1730|g1730,benzene|five_ring|six_ring|benzene|six_ring|five_ring,2.07
274,i85_68_7i,4.56435,312.363,i85_68_7_10_1i|i85_68_7_10i|i85_68_7_11i|i85_68_7_12i|i85_68_7_13_1i|i85_68_7_13i|i85_68_7_14_1i|i85_68_7_14i|i85_68_7_15_1i|i85_68_7_15i|i85_68_7_16i|i85_68_7_17i|i85_68_7_18i|i85_68_7_19_1i|i85_68_7_19_2i|i85_68_7_19i|i85_68_7_1i|i85_68_7_20_1i|i85_68_7_20_2i|i85_68_7_20i|i85_68_7_21_1i|i85_68_7_21_2i|i85_68_7_21i|i85_68_7_22_1i|i85_68_7_22_2i|i85_68_7_22_3i|i85_68_7_22i|i85_68_7_23_1i|i85_68_7_23i|i85_68_7_2i|i85_68_7_3i|i85_68_7_4_1i|i85_68_7_4_2i|i85_68_7_4i|i85_68_7_5i|i85_68_7_6_1i|i85_68_7_6i|i85_68_7_7_1i|i85_68_7_7i|i85_68_7_8_1i|i85_68_7_8i|i85_68_7_9_1i|i85_68_7_9i,c|h|o,1|1|2|1|7|2|7,i85_68_7_10_1i|i85_68_7_10i|i85_68_7_6i|i85_68_7_10i|i85_68_7_9_1i|i85_68_7_11i|i85_68_7_3i|i85_68_7_12i|i85_68_7_23i|i85_68_7_13_1i|i85_68_7_14i|i85_68_7_13i|i85_68_7_16i|i85_68_7_14_1i|i85_68_7_15i|i85_68_7_15_1i|i85_68_7_23i|i85_68_7_17i|i85_68_7_18i|i85_68_7_19_1i|i85_68_7_19_2i|i85_68_7_20i|i85_68_7_19i|i85_68_7_20_1i|i85_68_7_20_2i|i85_68_7_21i|i85_68_7_21_1i|i85_68_7_21_2i|i85_68_7_22i|i85_68_7_22_1i|i85_68_7_22_2i|i85_68_7_22_3i|i85_68_7_23_1i|i85_68_7_2i|i85_68_7_4_1i|i85_68_7_4_2i|i85_68_7_5i|i85_68_7_4i|i85_68_7_6_1i|i85_68_7_7i|i85_68_7_7_1i|i85_68_7_8i|i85_68_7_8_1i|i85_68_7_9i,g1217|g1577|g1218|g1576|g243|g602|g603,benzene|six_ring|ester|methyl,4.84
275,i85_70_1i,4.56435,336.382,i85_70_1_10_1i|i85_70_1_10_2i|i85_70_1_10i|i85_70_1_11_1i|i85_70_1_11_2i|i85_70_1_11_3i|i85_70_1_11i|i85_70_1_12i|i85_70_1_13i|i85_70_1_14_1i|i85_70_1_14i|i85_70_1_15_1i|i85_70_1_15i|i85_70_1_16_1i|i85_70_1_16i|i85_70_1_17i|i85_70_1_18i|i85_70_1_19i|i85_70_1_1i|i85_70_1_20_1i|i85_70_1_20_2i|i85_70_1_20i|i85_70_1_21_1i|i85_70_1_21_2i|i85_70_1_21i|i85_70_1_22_1i|i85_70_1_22_2i|i85_70_1_22i|i85_70_1_23_1i|i85_70_1_23_2i|i85_70_1_23_3i|i85_70_1_23i|i85_70_1_24_1i|i85_70_1_24i|i85_70_1_2i|i85_70_1_3i|i85_70_1_4_1i|i85_70_1_4_2i|i85_70_1_4i|i85_70_1_5i|i85_70_1_6i|i85_70_1_7i|i85_70_1_8_1i|i85_70_1_8_2i|i85_70_1_8i|i85_70_1_9_1i|i85_70_1_9_2i|i85_70_1_9i,c|h|o,1|1|2|1|7|2|7,i85_70_1_10_1i|i85_70_1_10_2i|i85_70_1_11i|i85_70_1_10i|i85_70_1_9_1i|i85_70_1_9_2i|i85_70_1_11_1i|i85_70_1_11_2i|i85_70_1_11_3i|i85_70_1_12i|i85_70_1_3i|i85_70_1_13i|i85_70_1_24i|i85_70_1_14_1i|i85_70_1_15i|i85_70_1_14i|i85_70_1_17i|i85_70_1_15_1i|i85_70_1_16i|i85_70_1_16_1i|i85_70_1_24i|i85_70_1_18i|i85_70_1_19i|i85_70_1_20_1i|i85_70_1_20_2i|i85_70_1_21i|i85_70_1_20i|i85_70_1_21_1i|i85_70_1_21_2i|i85_70_1_22i|i85_70_1_22_1i|i85_70_1_22_2i|i85_70_1_23i|i85_70_1_23_1i|i85_70_1_23_2i|i85_70_1_23_3i|i85_70_1_24_1i|i85_70_1_2i|i85_70_1_4_1i|i85_70_1_4_2i|i85_70_1_5i|i85_70_1_4i|i85_70_1_6i|i85_70_1_7i|i85_70_1_8_1i|i85_70_1_8_2i|i85_70_1_9i|i85_70_1_8i,g1219|g1578|g244|g245|g604|g605|g606,benzene|six_ring|ester|methyl,4.15
276,i86_30_6i,6.2691,198.224,i86_30_6_10i|i86_30_6_11_1i|i86_30_6_11i|i86_30_6_12_1i|i86_30_6_12i|i86_30_6_13_1i|i86_30_6_13i|i86_30_6_14_1i|i86_30_6_14i|i86_30_6_15_1i|i86_30_6_15i|i86_30_6_1i|i86_30_6_2i|i86_30_6_3i|i86_30_6_4i|i86_30_6_5_1i|i86_30_6_5i|i86_30_6_6_1i|i86_30_6_6i|i86_30_6_7_1i|i86_30_6_7i|i86_30_6_8_1i|i86_30_6_8i|i86_30_6_9_1i|i86_30_6_9i,c|h|n|o,1|1|7|2|7,i86_30_6_10i|i86_30_6_4i|i86_30_6_11_1i|i86_30_6_12i|i86_30_6_11i|i86_30_6_15i|i86_30_6_12_1i|i86_30_6_13i|i86_30_6_13_1i|i86_30_6_14i|i86_30_6_14_1i|i86_30_6_15i|i86_30_6_15_1i|i86_30_6_2i|i86_30_6_3i|i86_30_6_5_1i|i86_30_6_6i|i86_30_6_5i|i86_30_6_9i|i86_30_6_6_1i|i86_30_6_7i|i86_30_6_7_1i|i86_30_6_8i|i86_30_6_8_1i|i86_30_6_9i|i86_30_6_9_1i,g1220|g1579|g1221|g1580|g422,amine|benzene|six_ring,3.16
277,i86_73_7i,7.0067,166.222,i86_73_7_10_1i|i86_73_7_10i|i86_73_7_11_1i|i86_73_7_11i|i86_73_7_12_1i|i86_73_7_12i|i86_73_7_13_1i|i86_73_7_13_2i|i86_73_7_13i|i86_73_7_1i|i86_73_7_2i|i86_73_7_3i|i86_73_7_4i|i86_73_7_5_1i|i86_73_7_5i|i86_73_7_6_1i|i86_73_7_6i|i86_73_7_7_1i|i86_73_7_7i|i86_73_7_8_1i|i86_73_7_8i|i86_73_7_9_1i|i86_73_7_9i,c|h,1|1|7|7,i86_73_7_10_1i|i86_73_7_11i|i86_73_7_10i|i86_73_7_9_1i|i86_73_7_11_1i|i86_73_7_12i|i86_73_7_12_1i|i86_73_7_12i|i86_73_7_13i|i86_73_7_2i|i86_73_7_13_1i|i86_73_7_13_2i|i86_73_7_13i|i86_73_7_5i|i86_73_7_3i|i86_73_7_9i|i86_73_7_4i|i86_73_7_8i|i86_73_7_5_1i|i86_73_7_6i|i86_73_7_6_1i|i86_73_7_7i|i86_73_7_7_1i|i86_73_7_8i|i86_73_7_8_1i,g1222|g1581|g1222|g1581|g1731|g1223|g1582|g1223|g1582|g1731|g1731,benzene|five_ring|six_ring|benzene|six_ring|five_ring,4.02
278,i87_62_7i,7.82244,121.182,i87_62_7_1_1i|i87_62_7_1_2i|i87_62_7_1i|i87_62_7_2i|i87_62_7_3i|i87_62_7_4_1i|i87_62_7_4i|i87_62_7_5_1i|i87_62_7_5i|i87_62_7_6_1i|i87_62_7_6i|i87_62_7_7_1i|i87_62_7_7_2i|i87_62_7_7_3i|i87_62_7_7i|i87_62_7_8i|i87_62_7_9_1i|i87_62_7_9_2i|i87_62_7_9_3i|i87_62_7_9i,c|h|n,1|1|7|7,i87_62_7_1_1i|i87_62_7_1_2i|i87_62_7_2i|i87_62_7_3i|i87_62_7_8i|i87_62_7_4_1i|i87_62_7_5i|i87_62_7_4i|i87_62_7_7i|i87_62_7_5_1i|i87_62_7_6i|i87_62_7_6_1i|i87_62_7_8i|i87_62_7_7_1i|i87_62_7_7_2i|i87_62_7_7_3i|i87_62_7_9_1i|i87_62_7_9_2i|i87_62_7_9_3i|i87_62_7_9i,g1224|g1583|g246|g247|g423,amine|benzene|six_ring|methyl,2.17
279,i87_68_3i,7.82244,260.762,i87_68_3_10i|i87_68_3_1i|i87_68_3_2i|i87_68_3_3i|i87_68_3_4i|i87_68_3_5i|i87_68_3_6i|i87_68_3_7i|i87_68_3_8i|i87_68_3_9i,c|cl,1|1|2,i87_68_3_10i|i87_68_3_2i|i87_68_3_9i|i87_68_3_3i|i87_68_3_8i|i87_68_3_4i|i87_68_3_7i|i87_68_3_5i|i87_68_3_6i,g864|g865|g866|g867|g868|g869,alkyl_halide,4.72
280,i87_86_5i,7.78821,266.338,i87_86_5_1_1i|i87_86_5_10i|i87_86_5_11i|i87_86_5_12i|i87_86_5_1i|i87_86_5_2i|i87_86_5_3i|i87_86_5_4i|i87_86_5_5i|i87_86_5_6i|i87_86_5_7i|i87_86_5_8i|i87_86_5_9i,c|cl|h|o,1|1|7|7,i87_86_5_1_1i|i87_86_5_2i|i87_86_5_10i|i87_86_5_4i|i87_86_5_11i|i87_86_5_3i|i87_86_5_11i|i87_86_5_7i|i87_86_5_12i|i87_86_5_5i|i87_86_5_9i|i87_86_5_6i|i87_86_5_8i,g1225|g1584|g543|g958|g959|g960|g961|g962,ar_halide|benzene|six_ring|phenol,4.74
281,i88_06_2i,6.82871,197.448,i88_06_2_1_1i|i88_06_2_10i|i88_06_2_1i|i88_06_2_2i|i88_06_2_3i|i88_06_2_4_1i|i88_06_2_4i|i88_06_2_5i|i88_06_2_6_1i|i88_06_2_6i|i88_06_2_7i|i88_06_2_8i|i88_06_2_9i,c|cl|h|o,1|1|7|7,i88_06_2_1_1i|i88_06_2_2i|i88_06_2_10i|i88_06_2_3i|i88_06_2_9i|i88_06_2_4_1i|i88_06_2_5i|i88_06_2_4i|i88_06_2_8i|i88_06_2_6_1i|i88_06_2_9i|i88_06_2_6i|i88_06_2_7i,g1226|g1585|g544|g963|g964|g965,ar_halide|benzene|six_ring|phenol,3.45
282,i88_75_5i,6.04025,139.11,i88_75_5_10_1i|i88_75_5_10i|i88_75_5_1i|i88_75_5_2i|i88_75_5_3i|i88_75_5_4i|i88_75_5_5i|i88_75_5_6_1i|i88_75_5_6i|i88_75_5_7_1i|i88_75_5_7i|i88_75_5_8_1i|i88_75_5_8i|i88_75_5_9_1i|i88_75_5_9i,c|h|n|o,1|1|2|1|7|2|7,i88_75_5_10_1i|i88_75_5_10i|i88_75_5_5i|i88_75_5_10i|i88_75_5_9_1i|i88_75_5_2i|i88_75_5_3i|i88_75_5_4i|i88_75_5_6_1i|i88_75_5_6i|i88_75_5_7i|i88_75_5_7_1i|i88_75_5_8i|i88_75_5_8_1i|i88_75_5_9i,g1227|g1586|g36|g545,benzene|six_ring|nitro|phenol,1.91
283,i88_85_7i,7.59689,240.214,i88_85_7_10i|i88_85_7_11_1i|i88_85_7_11i|i88_85_7_12i|i88_85_7_13_1i|i88_85_7_13i|i88_85_7_14_1i|i88_85_7_14_2i|i88_85_7_14i|i88_85_7_15_1i|i88_85_7_15_2i|i88_85_7_15_3i|i88_85_7_15i|i88_85_7_16_1i|i88_85_7_16_2i|i88_85_7_16_3i|i88_85_7_16i|i88_85_7_17_1i|i88_85_7_17i|i88_85_7_1i|i88_85_7_2i|i88_85_7_3i|i88_85_7_4i|i88_85_7_5_1i|i88_85_7_5i|i88_85_7_6i|i88_85_7_7i|i88_85_7_8i|i88_85_7_9i,c|h|n|o,1|1|2|1|7|2|7,i88_85_7_10i|i88_85_7_7i|i88_85_7_11_1i|i88_85_7_11i|i88_85_7_12i|i88_85_7_13_1i|i88_85_7_14i|i88_85_7_16i|i88_85_7_13i|i88_85_7_17i|i88_85_7_14_1i|i88_85_7_14_2i|i88_85_7_15i|i88_85_7_15_1i|i88_85_7_15_2i|i88_85_7_15_3i|i88_85_7_16_1i|i88_85_7_16_2i|i88_85_7_16_3i|i88_85_7_17_1i|i88_85_7_17i|i88_85_7_5i|i88_85_7_2i|i88_85_7_3i|i88_85_7_4i|i88_85_7_5_1i|i88_85_7_6i|i88_85_7_8i|i88_85_7_9i,g1228|g1587|g248|g249|g37|g38|g546,benzene|six_ring|methyl|nitro|phenol,3.67
284,i88_89_1i,7.82244,229.104,i88_89_1_10i|i88_89_1_11_1i|i88_89_1_11i|i88_89_1_12i|i88_89_1_13i|i88_89_1_14i|i88_89_1_15i|i88_89_1_16_1i|i88_89_1_16i|i88_89_1_1i|i88_89_1_2i|i88_89_1_3i|i88_89_1_4i|i88_89_1_5_1i|i88_89_1_5i|i88_89_1_6i|i88_89_1_7i|i88_89_1_8i|i88_89_1_9i,c|h|n|o,1|1|2|1|7|2|7,i88_89_1_10i|i88_89_1_7i|i88_89_1_11_1i|i88_89_1_11i|i88_89_1_12i|i88_89_1_13i|i88_89_1_16i|i88_89_1_14i|i88_89_1_15i|i88_89_1_16_1i|i88_89_1_16i|i88_89_1_5i|i88_89_1_2i|i88_89_1_3i|i88_89_1_4i|i88_89_1_5_1i|i88_89_1_6i|i88_89_1_8i|i88_89_1_9i,g1229|g1588|g39|g40|g41|g547,benzene|six_ring|nitro|phenol,1.54
285,i90_04_0i,7.82244,123.154,i90_04_0_1i|i90_04_0_2i|i90_04_0_3i|i90_04_0_4_1i|i90_04_0_4_2i|i90_04_0_4i|i90_04_0_5_1i|i90_04_0_5i|i90_04_0_6_1i|i90_04_0_6i|i90_04_0_7_1i|i90_04_0_7i|i90_04_0_8_1i|i90_04_0_8i|i90_04_0_9_1i|i90_04_0_9_2i|i90_04_0_9_3i|i90_04_0_9i,c|h|n|o,1|1|7|7,i90_04_0_2i|i90_04_0_9i|i90_04_0_3i|i90_04_0_8i|i90_04_0_4_1i|i90_04_0_4_2i|i90_04_0_4i|i90_04_0_5i|i90_04_0_5_1i|i90_04_0_6i|i90_04_0_6_1i|i90_04_0_7i|i90_04_0_7_1i|i90_04_0_8i|i90_04_0_8_1i|i90_04_0_9_1i|i90_04_0_9_2i|i90_04_0_9_3i,g1230|g1589|g307|g307|g483|g424,amine|benzene|six_ring|ether|methoxy|methoxy,1.16
286,i90_43_7i,4.56435,170.21,i90_43_7_1_1i|i90_43_7_10_1i|i90_43_7_10i|i90_43_7_11_1i|i90_43_7_11i|i90_43_7_12_1i|i90_43_7_12i|i90_43_7_13_1i|i90_43_7_13i|i90_43_7_1i|i90_43_7_2i|i90_43_7_3i|i90_43_7_4i|i90_43_7_5_1i|i90_43_7_5i|i90_43_7_6_1i|i90_43_7_6i|i90_43_7_7_1i|i90_43_7_7i|i90_43_7_8_1i|i90_43_7_8i|i90_43_7_9_1i|i90_43_7_9i,c|h|o,1|1|7|7,i90_43_7_1_1i|i90_43_7_2i|i90_43_7_10_1i|i90_43_7_11i|i90_43_7_10i|i90_43_7_4i|i90_43_7_11_1i|i90_43_7_12i|i90_43_7_12_1i|i90_43_7_13i|i90_43_7_13_1i|i90_43_7_13i|i90_43_7_3i|i90_43_7_5_1i|i90_43_7_6i|i90_43_7_5i|i90_43_7_9i|i90_43_7_6_1i|i90_43_7_7i|i90_43_7_7_1i|i90_43_7_8i|i90_43_7_8_1i|i90_43_7_9i|i90_43_7_9_1i,g1231|g1590|g1232|g1591|g548,benzene|six_ring|phenol,3.28
287,i90_94_8i,6.04025,268.358,i90_94_8_10_1i|i90_94_8_10i|i90_94_8_11_1i|i90_94_8_11i|i90_94_8_12i|i90_94_8_13_1i|i90_94_8_13i|i90_94_8_14_1i|i90_94_8_14i|i90_94_8_15i|i90_94_8_16i|i90_94_8_17_1i|i90_94_8_17_2i|i90_94_8_17_3i|i90_94_8_17i|i90_94_8_18_1i|i90_94_8_18_2i|i90_94_8_18_3i|i90_94_8_18i|i90_94_8_19_1i|i90_94_8_19i|i90_94_8_1i|i90_94_8_20_1i|i90_94_8_20i|i90_94_8_2i|i90_94_8_3i|i90_94_8_4_1i|i90_94_8_4i|i90_94_8_5_1i|i90_94_8_5i|i90_94_8_6i|i90_94_8_7i|i90_94_8_8_1i|i90_94_8_8_2i|i90_94_8_8_3i|i90_94_8_8i|i90_94_8_9_1i|i90_94_8_9_2i|i90_94_8_9_3i|i90_94_8_9i,c|h|n|o,1|1|7|2|7,i90_94_8_10_1i|i90_94_8_11i|i90_94_8_10i|i90_94_8_7i|i90_94_8_11_1i|i90_94_8_11i|i90_94_8_4i|i90_94_8_12i|i90_94_8_3i|i90_94_8_13_1i|i90_94_8_14i|i90_94_8_13i|i90_94_8_20i|i90_94_8_14_1i|i90_94_8_15i|i90_94_8_16i|i90_94_8_19i|i90_94_8_17_1i|i90_94_8_17_2i|i90_94_8_17_3i|i90_94_8_17i|i90_94_8_18i|i90_94_8_18_1i|i90_94_8_18_2i|i90_94_8_18_3i|i90_94_8_19_1i|i90_94_8_20i|i90_94_8_20_1i|i90_94_8_2i|i90_94_8_4_1i|i90_94_8_5i|i90_94_8_5_1i|i90_94_8_6i|i90_94_8_8_1i|i90_94_8_8_2i|i90_94_8_8_3i|i90_94_8_8i|i90_94_8_9i|i90_94_8_9_1i|i90_94_8_9_2i|i90_94_8_9_3i,g1233|g1592|g1234|g1593|g250|g251|g252|g253|g425|g426|g459,amine|benzene|six_ring|ketone|methyl,3.5
288,i91_08_7i,6.04025,174.158,i91_08_7_10_1i|i91_08_7_10i|i91_08_7_11_1i|i91_08_7_11i|i91_08_7_12_1i|i91_08_7_12_2i|i91_08_7_12_3i|i91_08_7_12i|i91_08_7_13_1i|i91_08_7_13i|i91_08_7_1i|i91_08_7_2i|i91_08_7_3i|i91_08_7_4i|i91_08_7_5i|i91_08_7_6i|i91_08_7_7i|i91_08_7_8i|i91_08_7_9i,c|h|n|o,1|1|7|2|7,i91_08_7_10_1i|i91_08_7_11i|i91_08_7_10i|i91_08_7_7i|i91_08_7_11_1i|i91_08_7_13i|i91_08_7_12_1i|i91_08_7_12_2i|i91_08_7_12_3i|i91_08_7_12i|i91_08_7_6i|i91_08_7_13_1i|i91_08_7_13i|i91_08_7_5i|i91_08_7_2i|i91_08_7_3i|i91_08_7_4i|i91_08_7_8i|i91_08_7_9i,g1009|g1010|g1235|g1594|g254,benzene|six_ring|c2n|methyl,3.74
289,i91_20_3i,5.50533,128.173,i91_20_3_10_1i|i91_20_3_10i|i91_20_3_1i|i91_20_3_2i|i91_20_3_3_1i|i91_20_3_3i|i91_20_3_4_1i|i91_20_3_4i|i91_20_3_5_1i|i91_20_3_5i|i91_20_3_6_1i|i91_20_3_6i|i91_20_3_7_1i|i91_20_3_7i|i91_20_3_8_1i|i91_20_3_8i|i91_20_3_9_1i|i91_20_3_9i,c|h,1|1|7|7,i91_20_3_10_1i|i91_20_3_10i|i91_20_3_2i|i91_20_3_9i|i91_20_3_10i|i91_20_3_8_1i|i91_20_3_3_1i|i91_20_3_4i|i91_20_3_3i|i91_20_3_6i|i91_20_3_4_1i|i91_20_3_5i|i91_20_3_5_1i|i91_20_3_9i|i91_20_3_6_1i|i91_20_3_7i|i91_20_3_7_1i|i91_20_3_8i|i91_20_3_9_1i,g1236|g1237|g1595|g1596|g1236|g1595|g1237|g1596,benzene|six_ring,3.17
290,i91_22_5i,5.04986,129.161,i91_22_5_10_1i|i91_22_5_10i|i91_22_5_1i|i91_22_5_2i|i91_22_5_3i|i91_22_5_4_1i|i91_22_5_4i|i91_22_5_5_1i|i91_22_5_5i|i91_22_5_6_1i|i91_22_5_6i|i91_22_5_7_1i|i91_22_5_7i|i91_22_5_8_1i|i91_22_5_8i|i91_22_5_9_1i|i91_22_5_9i,c|h|n,1|1|7|7,i91_22_5_10_1i|i91_22_5_10i|i91_22_5_2i|i91_22_5_10i|i91_22_5_8_1i|i91_22_5_3i|i91_22_5_9i|i91_22_5_4_1i|i91_22_5_5i|i91_22_5_4i|i91_22_5_7i|i91_22_5_5_1i|i91_22_5_6i|i91_22_5_6_1i|i91_22_5_9i|i91_22_5_7_1i|i91_22_5_8i|i91_22_5_9_1i,g1238|g1283|g1597|g1598|g1238|g1598|g1283|g1597,benzene|hetero_ar_6_ring|six_ring|benzene|six_ring|hetero_ar_6_ring|six_ring,2.14
291,i91_59_8i,7.82244,143.188,i91_59_8_10_1i|i91_59_8_10i|i91_59_8_11_1i|i91_59_8_11i|i91_59_8_1i|i91_59_8_2i|i91_59_8_3_1i|i91_59_8_3i|i91_59_8_4_1i|i91_59_8_4i|i91_59_8_5i|i91_59_8_6_1i|i91_59_8_6_2i|i91_59_8_6i|i91_59_8_7_1i|i91_59_8_7i|i91_59_8_8_1i|i91_59_8_8i|i91_59_8_9_1i|i91_59_8_9i,c|h|n,1|1|7|7,i91_59_8_10_1i|i91_59_8_10i|i91_59_8_11i|i91_59_8_2i|i91_59_8_10i|i91_59_8_9_1i|i91_59_8_11_1i|i91_59_8_11i|i91_59_8_6i|i91_59_8_3_1i|i91_59_8_4i|i91_59_8_3i|i91_59_8_7i|i91_59_8_4_1i|i91_59_8_5i|i91_59_8_6_1i|i91_59_8_6_2i|i91_59_8_7_1i|i91_59_8_8i|i91_59_8_8_1i|i91_59_8_9i,g1239|g1240|g1599|g1600|g1239|g1599|g1240|g1600|g427,amine|benzene|six_ring,2.25
292,i91_94_1i,7.82244,253.131,i91_94_1_1_1i|i91_94_1_1_2i|i91_94_1_10_1i|i91_94_1_10_2i|i91_94_1_10i|i91_94_1_11i|i91_94_1_12i|i91_94_1_13_1i|i91_94_1_13i|i91_94_1_14_1i|i91_94_1_14i|i91_94_1_15i|i91_94_1_16_1i|i91_94_1_16i|i91_94_1_1i|i91_94_1_2i|i91_94_1_3i|i91_94_1_4_1i|i91_94_1_4i|i91_94_1_5i|i91_94_1_6i|i91_94_1_7_1i|i91_94_1_7i|i91_94_1_8_1i|i91_94_1_8i|i91_94_1_9i,c|cl|h|n,1|1|7|7,i91_94_1_1_1i|i91_94_1_1_2i|i91_94_1_2i|i91_94_1_10_1i|i91_94_1_10_2i|i91_94_1_10i|i91_94_1_11i|i91_94_1_12i|i91_94_1_13i|i91_94_1_13_1i|i91_94_1_13i|i91_94_1_7i|i91_94_1_14_1i|i91_94_1_16i|i91_94_1_14i|i91_94_1_6i|i91_94_1_15i|i91_94_1_4i|i91_94_1_16_1i|i91_94_1_16i|i91_94_1_3i|i91_94_1_4_1i|i91_94_1_5i|i91_94_1_7_1i|i91_94_1_8i|i91_94_1_8_1i|i91_94_1_9i,g1241|g1601|g1242|g1602|g428|g429|g966|g967,amine|ar_halide|benzene|six_ring,3.21
293,i92_52_4i,4.62497,154.211,i92_52_4_10_1i|i92_52_4_10i|i92_52_4_11_1i|i92_52_4_11i|i92_52_4_12_1i|i92_52_4_12i|i92_52_4_1i|i92_52_4_2i|i92_52_4_3_1i|i92_52_4_3i|i92_52_4_4_1i|i92_52_4_4i|i92_52_4_5_1i|i92_52_4_5i|i92_52_4_6_1i|i92_52_4_6i|i92_52_4_7_1i|i92_52_4_7i|i92_52_4_8_1i|i92_52_4_8i|i92_52_4_9_1i|i92_52_4_9i,c|h,1|1|7|7,i92_52_4_10_1i|i92_52_4_11i|i92_52_4_10i|i92_52_4_9_1i|i92_52_4_11_1i|i92_52_4_12i|i92_52_4_12_1i|i92_52_4_12i|i92_52_4_2i|i92_52_4_8i|i92_52_4_3_1i|i92_52_4_4i|i92_52_4_3i|i92_52_4_7i|i92_52_4_4_1i|i92_52_4_5i|i92_52_4_5_1i|i92_52_4_6i|i92_52_4_6_1i|i92_52_4_7i|i92_52_4_7_1i|i92_52_4_8_1i|i92_52_4_9i,g1243|g1603|g1244|g1604,benzene|six_ring,3.76
