id,atom_id,group_id,fpk_group_id,fpk_atom_id
5532,i85_68_7_22_3i,g243,898,5463
5533,i85_68_7_23i,g1218,246,5464
5534,i85_68_7_23i,g1576,643,5464
5535,i85_68_7_2i,g602,1297,5466
5536,i85_68_7_3i,g602,1297,5467
5537,i85_68_7_5i,g1217,245,5471
5538,i85_68_7_5i,g1577,644,5471
5539,i85_68_7_6i,g1217,245,5472
5540,i85_68_7_6i,g1577,644,5472
5541,i85_68_7_7i,g1217,245,5474
5542,i85_68_7_7i,g1577,644,5474
5543,i85_68_7_8i,g1217,245,5476
5544,i85_68_7_8i,g1577,644,5476
5545,i85_68_7_9i,g1217,245,5478
5546,i85_68_7_9i,g1577,644,5478
5547,i85_70_1_11i,g244,899,5483
5548,i85_70_1_11_1i,g244,899,5484
5549,i85_70_1_11_2i,g244,899,5485
5550,i85_70_1_11_3i,g244,899,5486
5551,i85_70_1_12i,g1219,247,5487
5552,i85_70_1_12i,g1578,645,5487
5553,i85_70_1_13i,g1219,247,5488
5554,i85_70_1_13i,g1578,645,5488
5555,i85_70_1_14i,g1219,247,5489
5556,i85_70_1_14i,g1578,645,5489
5557,i85_70_1_15i,g1219,247,5491
5558,i85_70_1_15i,g1578,645,5491
5559,i85_70_1_16i,g1219,247,5493
5560,i85_70_1_16i,g1578,645,5493
5561,i85_70_1_17i,g606,1301,5495
5562,i85_70_1_18i,g606,1301,5496
5563,i85_70_1_19i,g606,1301,5497
5564,i85_70_1_1i,g604,1299,5498
5565,i85_70_1_23i,g245,900,5508
5566,i85_70_1_23_1i,g245,900,5509
5567,i85_70_1_23_2i,g245,900,5510
5568,i85_70_1_23_3i,g245,900,5511
5569,i85_70_1_24i,g1219,247,5512
5570,i85_70_1_24i,g1578,645,5512
5571,i85_70_1_2i,g604,1299,5514
5572,i85_70_1_3i,g604,1299,5515
5573,i85_70_1_5i,g605,1300,5519
5574,i85_70_1_6i,g605,1300,5520
5575,i85_70_1_7i,g605,1300,5521
5576,i86_30_6_10i,g1221,250,5528
5577,i86_30_6_10i,g1580,648,5528
5578,i86_30_6_11i,g1221,250,5529
5579,i86_30_6_11i,g1580,648,5529
5580,i86_30_6_12i,g1221,250,5531
5581,i86_30_6_12i,g1580,648,5531
5582,i86_30_6_13i,g1221,250,5533
5583,i86_30_6_13i,g1580,648,5533
5584,i86_30_6_14i,g1221,250,5535
5585,i86_30_6_14i,g1580,648,5535
5586,i86_30_6_15i,g1221,250,5537
5587,i86_30_6_15i,g1580,648,5537
5588,i86_30_6_3i,g422,1097,5541
5589,i86_30_6_4i,g1220,249,5542
5590,i86_30_6_4i,g1579,646,5542
5591,i86_30_6_5i,g1220,249,5543
5592,i86_30_6_5i,g1579,646,5543
5593,i86_30_6_6i,g1220,249,5545
5594,i86_30_6_6i,g1579,646,5545
5595,i86_30_6_7i,g1220,249,5547
5596,i86_30_6_7i,g1579,646,5547
5597,i86_30_6_8i,g1220,249,5549
5598,i86_30_6_8i,g1579,646,5549
5599,i86_30_6_9i,g1220,249,5551
5600,i86_30_6_9i,g1579,646,5551
5601,i86_73_7_10i,g1222,251,5553
5602,i86_73_7_10i,g1581,649,5553
5603,i86_73_7_11i,g1222,251,5555
5604,i86_73_7_11i,g1581,649,5555
5605,i86_73_7_12i,g1222,251,5557
5606,i86_73_7_12i,g1581,649,5557
5607,i86_73_7_13i,g1731,816,5559
5608,i86_73_7_1i,g1222,251,5562
5609,i86_73_7_1i,g1581,649,5562
5610,i86_73_7_1i,g1731,816,5562
5611,i86_73_7_2i,g1222,251,5563
5612,i86_73_7_2i,g1581,649,5563
5613,i86_73_7_2i,g1731,816,5563
5614,i86_73_7_3i,g1223,252,5564
5615,i86_73_7_3i,g1582,650,5564
5616,i86_73_7_3i,g1731,816,5564
5617,i86_73_7_4i,g1223,252,5565
5618,i86_73_7_4i,g1582,650,5565
5619,i86_73_7_4i,g1731,816,5565
5620,i86_73_7_5i,g1223,252,5566
5621,i86_73_7_5i,g1582,650,5566
5622,i86_73_7_6i,g1223,252,5568
5623,i86_73_7_6i,g1582,650,5568
5624,i86_73_7_7i,g1223,252,5570
5625,i86_73_7_7i,g1582,650,5570
5626,i86_73_7_8i,g1223,252,5572
5627,i86_73_7_8i,g1582,650,5572
5628,i86_73_7_9i,g1222,251,5574
5629,i86_73_7_9i,g1581,649,5574
5630,i87_62_7_1i,g423,1098,5576
5631,i87_62_7_1_1i,g423,1098,5577
5632,i87_62_7_1_2i,g423,1098,5578
5633,i87_62_7_2i,g1224,253,5579
5634,i87_62_7_2i,g1583,651,5579
5635,i87_62_7_3i,g1224,253,5580
5636,i87_62_7_3i,g1583,651,5580
5637,i87_62_7_4i,g1224,253,5581
5638,i87_62_7_4i,g1583,651,5581
5639,i87_62_7_5i,g1224,253,5583
5640,i87_62_7_5i,g1583,651,5583
5641,i87_62_7_6i,g1224,253,5585
5642,i87_62_7_6i,g1583,651,5585
5643,i87_62_7_7i,g246,901,5587
5644,i87_62_7_7_1i,g246,901,5588
5645,i87_62_7_7_2i,g246,901,5589
5646,i87_62_7_7_3i,g246,901,5590
5647,i87_62_7_8i,g1224,253,5591
5648,i87_62_7_8i,g1583,651,5591
5649,i87_62_7_9i,g247,902,5592
5650,i87_62_7_9_1i,g247,902,5593
5651,i87_62_7_9_2i,g247,902,5594
5652,i87_62_7_9_3i,g247,902,5595
5653,i87_68_3_10i,g869,1592,5596
5654,i87_68_3_5i,g864,1587,5601
5655,i87_68_3_6i,g865,1588,5602
5656,i87_68_3_7i,g866,1589,5603
5657,i87_68_3_8i,g867,1590,5604
5658,i87_68_3_9i,g868,1591,5605
5659,i87_86_5_10i,g961,1695,5606
5660,i87_86_5_11i,g1225,254,5607
5661,i87_86_5_11i,g1584,652,5607
5662,i87_86_5_12i,g962,1696,5608
5663,i87_86_5_1i,g543,1231,5609
5664,i87_86_5_1_1i,g543,1231,5610
5665,i87_86_5_2i,g1225,254,5611
5666,i87_86_5_2i,g1584,652,5611
5667,i87_86_5_3i,g1225,254,5612
5668,i87_86_5_3i,g1584,652,5612
5669,i87_86_5_4i,g1225,254,5613
5670,i87_86_5_4i,g1584,652,5613
5671,i87_86_5_5i,g1225,254,5614
5672,i87_86_5_5i,g1584,652,5614
5673,i87_86_5_6i,g1225,254,5615
5674,i87_86_5_6i,g1584,652,5615
5675,i87_86_5_7i,g958,1691,5616
5676,i87_86_5_8i,g959,1692,5617
5677,i87_86_5_9i,g960,1694,5618
5678,i88_06_2_10i,g965,1699,5619
5679,i88_06_2_1i,g544,1232,5620
5680,i88_06_2_1_1i,g544,1232,5621
5681,i88_06_2_2i,g1226,255,5622
5682,i88_06_2_2i,g1585,653,5622
5683,i88_06_2_3i,g1226,255,5623
5684,i88_06_2_3i,g1585,653,5623
5685,i88_06_2_4i,g1226,255,5624
5686,i88_06_2_4i,g1585,653,5624
5687,i88_06_2_5i,g1226,255,5626
5688,i88_06_2_5i,g1585,653,5626
5689,i88_06_2_6i,g1226,255,5627
5690,i88_06_2_6i,g1585,653,5627
5691,i88_06_2_7i,g963,1697,5629
5692,i88_06_2_8i,g964,1698,5630
5693,i88_06_2_9i,g1226,255,5631
5694,i88_06_2_9i,g1585,653,5631
5695,i88_75_5_10i,g1227,256,5632
5696,i88_75_5_10i,g1586,654,5632
5697,i88_75_5_1i,g36,1027,5634
5698,i88_75_5_2i,g36,1027,5635
5699,i88_75_5_3i,g36,1027,5636
5700,i88_75_5_4i,g1227,256,5637
5701,i88_75_5_4i,g1586,654,5637
5702,i88_75_5_5i,g1227,256,5638
5703,i88_75_5_5i,g1586,654,5638
5704,i88_75_5_6i,g545,1233,5639
5705,i88_75_5_6_1i,g545,1233,5640
5706,i88_75_5_7i,g1227,256,5641
5707,i88_75_5_7i,g1586,654,5641
5708,i88_75_5_8i,g1227,256,5643
5709,i88_75_5_8i,g1586,654,5643
5710,i88_75_5_9i,g1227,256,5645
5711,i88_75_5_9i,g1586,654,5645
5712,i88_85_7_10i,g1228,257,5647
5713,i88_85_7_10i,g1587,655,5647
5714,i88_85_7_11i,g546,1234,5648
5715,i88_85_7_11_1i,g546,1234,5649
5716,i88_85_7_12i,g1228,257,5650
5717,i88_85_7_12i,g1587,655,5650
5718,i88_85_7_15i,g248,903,5656
5719,i88_85_7_15_1i,g248,903,5657
5720,i88_85_7_15_2i,g248,903,5658
5721,i88_85_7_15_3i,g248,903,5659
5722,i88_85_7_16i,g249,904,5660
5723,i88_85_7_16_1i,g249,904,5661
5724,i88_85_7_16_2i,g249,904,5662
5725,i88_85_7_16_3i,g249,904,5663
5726,i88_85_7_17i,g1228,257,5664
5727,i88_85_7_17i,g1587,655,5664
5728,i88_85_7_1i,g37,1038,5666
5729,i88_85_7_2i,g37,1038,5667
5730,i88_85_7_3i,g37,1038,5668
5731,i88_85_7_4i,g1228,257,5669
5732,i88_85_7_4i,g1587,655,5669
5733,i88_85_7_5i,g1228,257,5670
5734,i88_85_7_5i,g1587,655,5670
5735,i88_85_7_6i,g1228,257,5672
5736,i88_85_7_6i,g1587,655,5672
5737,i88_85_7_7i,g38,1049,5673
5738,i88_85_7_8i,g38,1049,5674
5739,i88_85_7_9i,g38,1049,5675
5740,i88_89_1_10i,g1229,258,5676
5741,i88_89_1_10i,g1588,656,5676
5742,i88_89_1_11i,g547,1235,5677
5743,i88_89_1_11_1i,g547,1235,5678
5744,i88_89_1_12i,g1229,258,5679
5745,i88_89_1_12i,g1588,656,5679
5746,i88_89_1_13i,g41,1083,5680
5747,i88_89_1_14i,g41,1083,5681
5748,i88_89_1_15i,g41,1083,5682
5749,i88_89_1_16i,g1229,258,5683
5750,i88_89_1_16i,g1588,656,5683
5751,i88_89_1_1i,g39,1060,5685
5752,i88_89_1_2i,g39,1060,5686
5753,i88_89_1_3i,g39,1060,5687
5754,i88_89_1_4i,g1229,258,5688
5755,i88_89_1_4i,g1588,656,5688
5756,i88_89_1_5i,g1229,258,5689
5757,i88_89_1_5i,g1588,656,5689
5758,i88_89_1_6i,g1229,258,5691
5759,i88_89_1_6i,g1588,656,5691
5760,i88_89_1_7i,g40,1072,5692
5761,i88_89_1_8i,g40,1072,5693
5762,i88_89_1_9i,g40,1072,5694
5763,i90_04_0_1i,g307,969,5695
5764,i90_04_0_1i,g483,1164,5695
5765,i90_04_0_2i,g1230,260,5696
5766,i90_04_0_2i,g1589,657,5696
5767,i90_04_0_3i,g1230,260,5697
5768,i90_04_0_3i,g1589,657,5697
5769,i90_04_0_4i,g424,1099,5698
5770,i90_04_0_4_1i,g424,1099,5699
5771,i90_04_0_4_2i,g424,1099,5700
5772,i90_04_0_5i,g1230,260,5701
5773,i90_04_0_5i,g1589,657,5701
5774,i90_04_0_6i,g1230,260,5703
5775,i90_04_0_6i,g1589,657,5703
5776,i90_04_0_7i,g1230,260,5705
5777,i90_04_0_7i,g1589,657,5705
5778,i90_04_0_8i,g1230,260,5707
5779,i90_04_0_8i,g1589,657,5707
5780,i90_04_0_9i,g307,969,5709
5781,i90_04_0_9_1i,g307,969,5710
5782,i90_04_0_9_2i,g307,969,5711
5783,i90_04_0_9_3i,g307,969,5712
5784,i90_43_7_10i,g1232,262,5713
5785,i90_43_7_10i,g1591,660,5713
5786,i90_43_7_11i,g1232,262,5715
5787,i90_43_7_11i,g1591,660,5715
5788,i90_43_7_12i,g1232,262,5717
5789,i90_43_7_12i,g1591,660,5717
5790,i90_43_7_13i,g1232,262,5719
5791,i90_43_7_13i,g1591,660,5719
5792,i90_43_7_1i,g548,1236,5721
5793,i90_43_7_1_1i,g548,1236,5722
5794,i90_43_7_2i,g1232,262,5723
5795,i90_43_7_2i,g1591,660,5723
5796,i90_43_7_3i,g1232,262,5724
5797,i90_43_7_3i,g1591,660,5724
5798,i90_43_7_4i,g1231,261,5725
5799,i90_43_7_4i,g1590,659,5725
5800,i90_43_7_5i,g1231,261,5726
5801,i90_43_7_5i,g1590,659,5726
5802,i90_43_7_6i,g1231,261,5728
5803,i90_43_7_6i,g1590,659,5728
5804,i90_43_7_7i,g1231,261,5730
5805,i90_43_7_7i,g1590,659,5730
5806,i90_43_7_8i,g1231,261,5732
5807,i90_43_7_8i,g1590,659,5732
5808,i90_43_7_9i,g1231,261,5734
5809,i90_43_7_9i,g1590,659,5734
5810,i90_94_8_10i,g1233,263,5736
5811,i90_94_8_10i,g1592,661,5736
5812,i90_94_8_11i,g1233,263,5738
5813,i90_94_8_11i,g1592,661,5738
5814,i90_94_8_12i,g1234,264,5740
5815,i90_94_8_12i,g1593,662,5740
5816,i90_94_8_13i,g1234,264,5741
5817,i90_94_8_13i,g1593,662,5741
5818,i90_94_8_14i,g1234,264,5743
5819,i90_94_8_14i,g1593,662,5743
5820,i90_94_8_15i,g1234,264,5745
5821,i90_94_8_15i,g1593,662,5745
5822,i90_94_8_16i,g426,1101,5746
5823,i90_94_8_17i,g252,908,5747
5824,i90_94_8_17_1i,g252,908,5748
5825,i90_94_8_17_2i,g252,908,5749
5826,i90_94_8_17_3i,g252,908,5750
5827,i90_94_8_18i,g253,909,5751
5828,i90_94_8_18_1i,g253,909,5752
5829,i90_94_8_18_2i,g253,909,5753
5830,i90_94_8_18_3i,g253,909,5754
5831,i90_94_8_19i,g1234,264,5755
5832,i90_94_8_19i,g1593,662,5755
5833,i90_94_8_1i,g459,1137,5757
5834,i90_94_8_20i,g1234,264,5758
5835,i90_94_8_20i,g1593,662,5758
5836,i90_94_8_2i,g459,1137,5760
5837,i90_94_8_3i,g1233,263,5761
5838,i90_94_8_3i,g1592,661,5761
5839,i90_94_8_4i,g1233,263,5762
5840,i90_94_8_4i,g1592,661,5762
5841,i90_94_8_5i,g1233,263,5764
5842,i90_94_8_5i,g1592,661,5764
5843,i90_94_8_6i,g1233,263,5766
5844,i90_94_8_6i,g1592,661,5766
5845,i90_94_8_7i,g425,1100,5767
5846,i90_94_8_8i,g250,906,5768
5847,i90_94_8_8_1i,g250,906,5769
5848,i90_94_8_8_2i,g250,906,5770
5849,i90_94_8_8_3i,g250,906,5771
5850,i90_94_8_9i,g251,907,5772
5851,i90_94_8_9_1i,g251,907,5773
5852,i90_94_8_9_2i,g251,907,5774
5853,i90_94_8_9_3i,g251,907,5775
5854,i91_08_7_10i,g1235,265,5776
5855,i91_08_7_10i,g1594,663,5776
5856,i91_08_7_11i,g1235,265,5778
5857,i91_08_7_11i,g1594,663,5778
5858,i91_08_7_12i,g254,910,5780
5859,i91_08_7_12_1i,g254,910,5781
5860,i91_08_7_12_2i,g254,910,5782
5861,i91_08_7_12_3i,g254,910,5783
5862,i91_08_7_13i,g1235,265,5784
5863,i91_08_7_13i,g1594,663,5784
5864,i91_08_7_2i,g1009,14,5787
5865,i91_08_7_3i,g1009,14,5788
5866,i91_08_7_4i,g1235,265,5789
5867,i91_08_7_4i,g1594,663,5789
5868,i91_08_7_5i,g1235,265,5790
5869,i91_08_7_5i,g1594,663,5790
5870,i91_08_7_6i,g1235,265,5791
5871,i91_08_7_6i,g1594,663,5791
5872,i91_08_7_7i,g1010,16,5792
5873,i91_08_7_8i,g1010,16,5793
5874,i91_20_3_10i,g1237,267,5795
5875,i91_20_3_10i,g1596,665,5795
5876,i91_20_3_1i,g1236,266,5797
5877,i91_20_3_1i,g1237,267,5797
5878,i91_20_3_1i,g1595,664,5797
5879,i91_20_3_1i,g1596,665,5797
5880,i91_20_3_2i,g1236,266,5798
5881,i91_20_3_2i,g1237,267,5798
5882,i91_20_3_2i,g1595,664,5798
5883,i91_20_3_2i,g1596,665,5798
5884,i91_20_3_3i,g1236,266,5799
5885,i91_20_3_3i,g1595,664,5799
5886,i91_20_3_4i,g1236,266,5801
5887,i91_20_3_4i,g1595,664,5801
5888,i91_20_3_5i,g1236,266,5803
5889,i91_20_3_5i,g1595,664,5803
5890,i91_20_3_6i,g1237,267,5805
5891,i91_20_3_6i,g1596,665,5805
5892,i91_20_3_7i,g1237,267,5807
5893,i91_20_3_7i,g1596,665,5807
5894,i91_20_3_8i,g1237,267,5809
5895,i91_20_3_8i,g1596,665,5809
5896,i91_20_3_9i,g1236,266,5811
5897,i91_20_3_9i,g1595,664,5811
5898,i91_22_5_10i,g1283,318,5813
5899,i91_22_5_10i,g1597,666,5813
5900,i91_22_5_1i,g1283,318,5815
5901,i91_22_5_1i,g1597,666,5815
5902,i91_22_5_2i,g1238,268,5816
5903,i91_22_5_2i,g1283,318,5816
5904,i91_22_5_2i,g1597,666,5816
5905,i91_22_5_2i,g1598,667,5816
5906,i91_22_5_3i,g1238,268,5817
5907,i91_22_5_3i,g1283,318,5817
5908,i91_22_5_3i,g1597,666,5817
5909,i91_22_5_3i,g1598,667,5817
5910,i91_22_5_4i,g1238,268,5818
5911,i91_22_5_4i,g1598,667,5818
5912,i91_22_5_5i,g1238,268,5820
5913,i91_22_5_5i,g1598,667,5820
5914,i91_22_5_6i,g1238,268,5822
5915,i91_22_5_6i,g1598,667,5822
5916,i91_22_5_7i,g1283,318,5824
5917,i91_22_5_7i,g1597,666,5824
5918,i91_22_5_8i,g1283,318,5826
5919,i91_22_5_8i,g1597,666,5826
5920,i91_22_5_9i,g1238,268,5828
5921,i91_22_5_9i,g1598,667,5828
5922,i91_59_8_10i,g1239,269,5830
5923,i91_59_8_10i,g1599,668,5830
5924,i91_59_8_11i,g1240,271,5832
5925,i91_59_8_11i,g1600,671,5832
5926,i91_59_8_1i,g1239,269,5834
5927,i91_59_8_1i,g1240,271,5834
5928,i91_59_8_1i,g1599,668,5834
5929,i91_59_8_1i,g1600,671,5834
5930,i91_59_8_2i,g1239,269,5835
5931,i91_59_8_2i,g1240,271,5835
5932,i91_59_8_2i,g1599,668,5835
5933,i91_59_8_2i,g1600,671,5835
5934,i91_59_8_3i,g1240,271,5836
5935,i91_59_8_3i,g1600,671,5836
5936,i91_59_8_4i,g1240,271,5838
5937,i91_59_8_4i,g1600,671,5838
5938,i91_59_8_5i,g1240,271,5840
5939,i91_59_8_5i,g1600,671,5840
5940,i91_59_8_6i,g427,1102,5841
5941,i91_59_8_6_1i,g427,1102,5842
5942,i91_59_8_6_2i,g427,1102,5843
5943,i91_59_8_7i,g1239,269,5844
5944,i91_59_8_7i,g1599,668,5844
5945,i91_59_8_8i,g1239,269,5846
5946,i91_59_8_8i,g1599,668,5846
5947,i91_59_8_9i,g1239,269,5848
5948,i91_59_8_9i,g1599,668,5848
5949,i91_94_1_10i,g429,1104,5850
5950,i91_94_1_10_1i,g429,1104,5851
5951,i91_94_1_10_2i,g429,1104,5852
5952,i91_94_1_11i,g1241,272,5853
5953,i91_94_1_11i,g1601,672,5853
5954,i91_94_1_12i,g966,1700,5854
5955,i91_94_1_13i,g1241,272,5855
5956,i91_94_1_13i,g1601,672,5855
5957,i91_94_1_14i,g1242,273,5857
5958,i91_94_1_14i,g1602,673,5857
5959,i91_94_1_15i,g967,1701,5859
5960,i91_94_1_16i,g1242,273,5860
5961,i91_94_1_16i,g1602,673,5860
5962,i91_94_1_1i,g428,1103,5862
5963,i91_94_1_1_1i,g428,1103,5863
5964,i91_94_1_1_2i,g428,1103,5864
5965,i91_94_1_2i,g1242,273,5865
5966,i91_94_1_2i,g1602,673,5865
5967,i91_94_1_3i,g1242,273,5866
5968,i91_94_1_3i,g1602,673,5866
5969,i91_94_1_4i,g1242,273,5867
5970,i91_94_1_4i,g1602,673,5867
5971,i91_94_1_5i,g1242,273,5869
5972,i91_94_1_5i,g1602,673,5869
5973,i91_94_1_6i,g1241,272,5870
5974,i91_94_1_6i,g1601,672,5870
5975,i91_94_1_7i,g1241,272,5871
5976,i91_94_1_7i,g1601,672,5871
5977,i91_94_1_8i,g1241,272,5873
5978,i91_94_1_8i,g1601,672,5873
5979,i91_94_1_9i,g1241,272,5875
5980,i91_94_1_9i,g1601,672,5875
5981,i924_16_3_11i,g256,912,5879
5982,i924_16_3_11_1i,g256,912,5880
5983,i924_16_3_11_2i,g256,912,5881
5984,i924_16_3_11_3i,g256,912,5882
5985,i924_16_3_3i,g433,1109,5885
5986,i924_16_3_7i,g255,911,5895
5987,i924_16_3_7_1i,g255,911,5896
5988,i924_16_3_7_2i,g255,911,5897
5989,i924_16_3_7_3i,g255,911,5898
5990,i92_52_4_10i,g1243,274,5905
5991,i92_52_4_10i,g1603,674,5905
5992,i92_52_4_11i,g1243,274,5907
5993,i92_52_4_11i,g1603,674,5907
5994,i92_52_4_12i,g1243,274,5909
5995,i92_52_4_12i,g1603,674,5909
5996,i92_52_4_1i,g1243,274,5911
5997,i92_52_4_1i,g1603,674,5911
5998,i92_52_4_2i,g1244,275,5912
5999,i92_52_4_2i,g1604,675,5912
6000,i92_52_4_3i,g1244,275,5913
6001,i92_52_4_3i,g1604,675,5913
6002,i92_52_4_4i,g1244,275,5915
6003,i92_52_4_4i,g1604,675,5915
6004,i92_52_4_5i,g1244,275,5917
6005,i92_52_4_5i,g1604,675,5917
6006,i92_52_4_6i,g1244,275,5919
6007,i92_52_4_6i,g1604,675,5919
6008,i92_52_4_7i,g1244,275,5921
6009,i92_52_4_7i,g1604,675,5921
6010,i92_52_4_8i,g1243,274,5923
6011,i92_52_4_8i,g1603,674,5923
6012,i92_52_4_9i,g1243,274,5925
6013,i92_52_4_9i,g1603,674,5925
6014,i92_67_1_10i,g1245,276,5927
6015,i92_67_1_10i,g1605,676,5927
6016,i92_67_1_11i,g1245,276,5929
6017,i92_67_1_11i,g1605,676,5929
6018,i92_67_1_12i,g1246,277,5931
6019,i92_67_1_12i,g1606,677,5931
6020,i92_67_1_13i,g1246,277,5933
6021,i92_67_1_13i,g1606,677,5933
6022,i92_67_1_1i,g430,1106,5935
6023,i92_67_1_1_1i,g430,1106,5936
6024,i92_67_1_1_2i,g430,1106,5937
6025,i92_67_1_2i,g1246,277,5938
6026,i92_67_1_2i,g1606,677,5938
6027,i92_67_1_3i,g1246,277,5939
6028,i92_67_1_3i,g1606,677,5939
6029,i92_67_1_4i,g1246,277,5941
6030,i92_67_1_4i,g1606,677,5941
6031,i92_67_1_5i,g1246,277,5943
6032,i92_67_1_5i,g1606,677,5943
6033,i92_67_1_6i,g1245,276,5944
6034,i92_67_1_6i,g1605,676,5944
6035,i92_67_1_7i,g1245,276,5945
6036,i92_67_1_7i,g1605,676,5945
6037,i92_67_1_8i,g1245,276,5947
6038,i92_67_1_8i,g1605,676,5947
6039,i92_67_1_9i,g1245,276,5949
6040,i92_67_1_9i,g1605,676,5949
6041,i92_87_5_10i,g432,1108,5951
6042,i92_87_5_10_1i,g432,1108,5952
6043,i92_87_5_10_2i,g432,1108,5953
6044,i92_87_5_11i,g1247,278,5954
6045,i92_87_5_11i,g1607,678,5954
6046,i92_87_5_12i,g1247,278,5956
6047,i92_87_5_12i,g1607,678,5956
6048,i92_87_5_13i,g1248,279,5958
6049,i92_87_5_13i,g1608,679,5958
6050,i92_87_5_14i,g1248,279,5960
6051,i92_87_5_14i,g1608,679,5960
6052,i92_87_5_1i,g431,1107,5962
6053,i92_87_5_1_1i,g431,1107,5963
6054,i92_87_5_1_2i,g431,1107,5964
6055,i92_87_5_2i,g1248,279,5965
6056,i92_87_5_2i,g1608,679,5965
6057,i92_87_5_3i,g1248,279,5966
6058,i92_87_5_3i,g1608,679,5966
6059,i92_87_5_4i,g1248,279,5968
6060,i92_87_5_4i,g1608,679,5968
6061,i92_87_5_5i,g1248,279,5970
6062,i92_87_5_5i,g1608,679,5970
6063,i92_87_5_6i,g1247,278,5971
6064,i92_87_5_6i,g1607,678,5971
6065,i92_87_5_7i,g1247,278,5972
6066,i92_87_5_7i,g1607,678,5972
6067,i92_87_5_8i,g1247,278,5974
6068,i92_87_5_8i,g1607,678,5974
6069,i92_87_5_9i,g1247,278,5976
6070,i92_87_5_9i,g1607,678,5976
6071,i92_93_3_10i,g1249,280,5977
6072,i92_93_3_10i,g1609,680,5977
6073,i92_93_3_11i,g1249,280,5979
6074,i92_93_3_11i,g1609,680,5979
6075,i92_93_3_12i,g1249,280,5981
6076,i92_93_3_12i,g1609,680,5981
6077,i92_93_3_13i,g1249,280,5983
6078,i92_93_3_13i,g1609,680,5983
6079,i92_93_3_14i,g1250,282,5985
6080,i92_93_3_14i,g1610,682,5985
6081,i92_93_3_15i,g1250,282,5987
6082,i92_93_3_15i,g1610,682,5987
6083,i92_93_3_1i,g42,1094,5989
6084,i92_93_3_2i,g42,1094,5990
6085,i92_93_3_3i,g42,1094,5991
6086,i92_93_3_4i,g1250,282,5992
6087,i92_93_3_4i,g1610,682,5992
6088,i92_93_3_5i,g1250,282,5993
6089,i92_93_3_5i,g1610,682,5993
6090,i92_93_3_6i,g1250,282,5995
6091,i92_93_3_6i,g1610,682,5995
6092,i92_93_3_7i,g1250,282,5997
6093,i92_93_3_7i,g1610,682,5997
6094,i92_93_3_8i,g1249,280,5998
6095,i92_93_3_8i,g1609,680,5998
6096,i92_93_3_9i,g1249,280,5999
6097,i92_93_3_9i,g1609,680,5999
6098,i930_55_2_3i,g1680,759,6003
6099,i930_55_2_3i,g1732,817,6003
6100,i930_55_2_3i,g434,1110,6003
6101,i930_55_2_4i,g1680,759,6004
6102,i930_55_2_4i,g1732,817,6004
6103,i930_55_2_5i,g1680,759,6007
6104,i930_55_2_5i,g1732,817,6007
6105,i930_55_2_6i,g1680,759,6010
6106,i930_55_2_6i,g1732,817,6010
6107,i930_55_2_7i,g1680,759,6013
6108,i930_55_2_7i,g1732,817,6013
6109,i93_65_2_10i,g1251,283,6016
6110,i93_65_2_10i,g1611,683,6016
6111,i93_65_2_11i,g968,1702,6018
6112,i93_65_2_12i,g257,913,6019
6113,i93_65_2_12_1i,g257,913,6020
6114,i93_65_2_12_2i,g257,913,6021
6115,i93_65_2_12_3i,g257,913,6022
6116,i93_65_2_13i,g1251,283,6023
6117,i93_65_2_13i,g1611,683,6023
6118,i93_65_2_14i,g258,914,6025
6119,i93_65_2_14_1i,g258,914,6026
6120,i93_65_2_14_2i,g258,914,6027
6121,i93_65_2_14_3i,g258,914,6028
6122,i93_65_2_1i,g562,1252,6029
6123,i93_65_2_2i,g562,1252,6030
6124,i93_65_2_3i,g562,1252,6031
6125,i93_65_2_3_1i,g562,1252,6032
6126,i93_65_2_5i,g484,1165,6035
6127,i93_65_2_6i,g1251,283,6036
6128,i93_65_2_6i,g1611,683,6036
6129,i93_65_2_7i,g1251,283,6037
6130,i93_65_2_7i,g1611,683,6037
6131,i93_65_2_8i,g1251,283,6038
6132,i93_65_2_8i,g1611,683,6038
6133,i93_65_2_9i,g1251,283,6040
6134,i93_65_2_9i,g1611,683,6040
6135,i93_76_5_10i,g1252,284,6041
6136,i93_76_5_10i,g1612,684,6041
6137,i93_76_5_11i,g969,1703,6042
6138,i93_76_5_12i,g970,1705,6043
6139,i93_76_5_13i,g971,1706,6044
6140,i93_76_5_14i,g1252,284,6045
6141,i93_76_5_14i,g1612,684,6045
6142,i93_76_5_1i,g563,1253,6047
6143,i93_76_5_2i,g563,1253,6048
6144,i93_76_5_3i,g563,1253,6049
6145,i93_76_5_3_1i,g563,1253,6050
6146,i93_76_5_5i,g485,1166,6054
6147,i93_76_5_6i,g1252,284,6055
6148,i93_76_5_6i,g1612,684,6055
6149,i93_76_5_7i,g1252,284,6056
6150,i93_76_5_7i,g1612,684,6056
6151,i93_76_5_8i,g1252,284,6057
6152,i93_76_5_8i,g1612,684,6057
6153,i93_76_5_9i,g1252,284,6059
6154,i93_76_5_9i,g1612,684,6059
6155,i94_36_0_10i,g1253,285,6060
6156,i94_36_0_10i,g1613,685,6060
6157,i94_36_0_11i,g1253,285,6062
6158,i94_36_0_11i,g1613,685,6062
6159,i94_36_0_12i,g1253,285,6064
6160,i94_36_0_12i,g1613,685,6064
6161,i94_36_0_13i,g1254,286,6066
6162,i94_36_0_13i,g1614,686,6066
