id,authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
4361,Y,C_ID_3842b75933,137,N,1,B,454,M_ID_2274ec4d31,2,-0.73789189,423348,3.0,19,39
4362,Y,C_ID_3842b75933,137,N,1,B,560,M_ID_f726e7956e,2,-0.7111447,423228,3.0,19,34
4363,Y,C_ID_3842b75933,30,N,-1,,68,M_ID_81fad3aa7a,1,0.05400528,422583,3.0,17,27
4364,Y,C_ID_3842b75933,66,N,-1,,40,M_ID_32c884225b,2,-0.66576463,423230,3.0,19,21
4365,Y,C_ID_3842b75933,66,N,1,B,367,M_ID_072564c983,2,-0.71532207,423084,3.0,19,16
4366,Y,C_ID_3842b75933,66,N,1,B,307,M_ID_bb10459e5b,2,-0.57306608,423179,3.0,19,19
4367,Y,C_ID_3842b75933,137,N,1,B,80,M_ID_b205fd864e,2,-0.72587068,423348,3.0,19,37
4368,Y,C_ID_3842b75933,66,N,2,C,419,M_ID_20b4269386,1,-0.67778584,422555,3.0,19,1
4369,Y,C_ID_3842b75933,147,N,1,B,437,M_ID_1eb091b188,2,0.076515,423156,3.0,19,15
4370,Y,C_ID_3842b75933,137,N,1,B,80,M_ID_45892269a3,1,-0.69747057,422798,3.0,19,37
4371,Y,C_ID_3a701a4f4d,8,N,1,B,80,M_ID_ad66a97945,2,-0.65054278,423020,1.0,12,37
4372,Y,C_ID_3a701a4f4d,34,N,1,B,309,M_ID_5d7ac5b322,1,-0.58206696,422725,1.0,12,21
4373,Y,C_ID_3a701a4f4d,1,N,1,B,884,M_ID_68d494d23b,2,0.31396394,423136,1.0,12,27
4374,Y,C_ID_3a701a4f4d,34,N,1,B,769,M_ID_28f739bf0e,1,-0.62224785,422722,1.0,12,32
4375,Y,C_ID_3a701a4f4d,34,N,1,B,842,M_ID_dd8102ce63,1,-0.65765032,422727,1.0,12,37
4376,Y,C_ID_3a701a4f4d,34,N,1,B,278,M_ID_37e21632cf,1,-0.69653893,422601,1.0,12,37
4377,Y,C_ID_3a701a4f4d,34,N,1,B,437,M_ID_f9f74aad31,1,-0.5846966,422726,1.0,12,15
4378,Y,C_ID_3a701a4f4d,34,N,1,B,80,M_ID_eaaef2a8e8,2,-0.73864321,423631,1.0,12,37
4379,Y,C_ID_3a701a4f4d,-1,Y,1,B,574,M_ID_0855bda176,2,-0.72151299,423242,,-1,22
4380,Y,C_ID_40024602f9,149,N,1,B,33,M_ID_c0312e1e84,1,-0.60866389,422550,5.0,20,29
4381,Y,C_ID_40024602f9,42,N,1,B,451,M_ID_41f229154c,1,-0.71685477,422869,3.0,19,7
4382,Y,C_ID_40024602f9,20,N,1,B,705,M_ID_6bf8b3d495,1,-0.64154189,422869,3.0,19,33
4383,Y,C_ID_40024602f9,20,N,1,B,783,M_ID_5b160569d6,1,-0.63721426,422314,3.0,19,19
4384,Y,C_ID_133ea909ff,88,N,1,B,506,M_ID_3aa292aa25,1,-0.6052679,421909,1.0,16,30
4385,Y,C_ID_133ea909ff,88,N,1,B,702,M_ID_aede851649,2,-0.67327789,422243,1.0,16,20
4386,Y,C_ID_133ea909ff,-1,Y,6,C,210,M_ID_4016d701ad,2,2.45298789,422322,,-1,35
4387,Y,C_ID_133ea909ff,88,N,1,B,278,M_ID_599a7009c8,2,-0.72587068,422697,1.0,16,37
4388,Y,C_ID_133ea909ff,88,N,1,B,307,M_ID_84038dc614,1,-0.59664268,422004,1.0,16,19
4389,Y,C_ID_133ea909ff,331,N,2,C,793,M_ID_559cea1425,2,-0.41331923,422915,1.0,16,38
4390,Y,C_ID_6e5fbab339,179,N,0,A,884,M_ID_49cbb18a6a,2,-0.64021956,423139,,-1,27
4391,Y,C_ID_6e5fbab339,179,N,0,A,130,M_ID_f1af2567da,2,-0.74239984,423081,,-1,41
4392,Y,C_ID_6e5fbab339,179,N,0,A,367,M_ID_0074dd7c6e,1,-0.72620126,422395,,-1,16
4393,Y,C_ID_6e5fbab339,179,N,0,A,511,M_ID_c60f99b423,2,-0.73939454,423477,,-1,7
4394,Y,C_ID_6e5fbab339,179,N,0,A,80,M_ID_7994d2c144,1,-0.74315117,422492,,-1,37
4395,Y,C_ID_68419fc6bd,19,N,-1,,68,M_ID_4b7dead94d,2,-0.43600927,423249,1.0,9,27
4396,Y,C_ID_68419fc6bd,48,N,1,B,528,M_ID_aca2d9861a,1,-0.69281235,422395,1.0,9,25
4397,Y,C_ID_68419fc6bd,48,N,2,C,332,M_ID_91517c9106,1,-0.22097988,422731,1.0,9,2
4398,Y,C_ID_68419fc6bd,143,N,2,C,884,M_ID_59633cd74a,1,-0.5819167,422629,5.0,5,27
4399,Y,C_ID_68419fc6bd,231,N,1,B,560,M_ID_ab8ade3afc,1,-0.68229379,422794,1.0,9,34
4400,Y,C_ID_68419fc6bd,69,N,1,B,606,M_ID_cd2c0b07e9,2,-0.64322486,423066,1.0,9,17
4401,Y,C_ID_68419fc6bd,143,N,2,C,884,M_ID_690a1b5792,1,-0.53698743,422629,5.0,5,27
4402,Y,C_ID_68419fc6bd,69,N,2,C,195,M_ID_cf11313855,1,-0.43082512,422897,1.0,9,34
4403,Y,C_ID_68419fc6bd,231,N,1,B,80,M_ID_ce9fa257f4,2,-0.62113589,423643,1.0,9,37
4404,Y,C_ID_68419fc6bd,69,N,1,B,80,M_ID_c03b62d83d,2,-0.64036983,423119,1.0,9,37
4405,Y,C_ID_ed671a4945,213,N,1,B,80,M_ID_452b73e364,2,-0.60265328,422995,1.0,9,37
4406,Y,C_ID_ed671a4945,213,N,1,B,348,M_ID_75df20dce7,1,-0.67177524,422346,1.0,9,35
4407,Y,C_ID_ed671a4945,213,N,1,B,813,M_ID_e0278c1462,2,-0.70182826,423131,1.0,9,29
4408,Y,C_ID_ed671a4945,213,N,1,B,307,M_ID_3464aa2bfe,1,-0.72543491,422722,1.0,9,19
4409,Y,C_ID_ed671a4945,213,N,1,B,705,M_ID_7947036d34,2,-0.54238194,423213,1.0,9,33
4410,Y,C_ID_2f9012f9ca,69,N,0,A,307,M_ID_b361c6a843,1,-0.71685477,422889,1.0,9,19
4411,Y,C_ID_2f9012f9ca,155,N,0,A,560,M_ID_5238ae9cb6,2,-0.73037863,423347,1.0,9,34
4412,Y,C_ID_2f9012f9ca,279,N,0,A,367,M_ID_671faca2c1,1,-0.72254982,422253,1.0,9,16
4413,Y,C_ID_2f9012f9ca,19,N,0,A,307,M_ID_069f393267,2,-0.67177524,423448,1.0,9,19
4414,Y,C_ID_2f9012f9ca,279,N,0,A,309,M_ID_2fd0640bb9,1,-0.65674872,422537,1.0,9,21
4415,Y,C_ID_2f9012f9ca,279,N,0,A,222,M_ID_d227b3e5a1,2,-0.72169331,423325,1.0,9,21
4416,Y,C_ID_2f9012f9ca,279,N,0,A,705,M_ID_87c8e4b8c0,2,-0.658041,423280,1.0,9,33
4417,Y,C_ID_2f9012f9ca,279,N,0,A,454,M_ID_edd4000531,1,-0.73488659,422725,1.0,9,39
4418,Y,C_ID_2f9012f9ca,69,N,0,A,683,M_ID_35e662fdb1,1,-0.67177524,422481,1.0,9,34
4419,Y,C_ID_2f9012f9ca,279,N,0,A,356,M_ID_c045bf9396,1,-0.73541251,422506,1.0,9,21
4420,Y,C_ID_2f9012f9ca,279,N,0,A,367,M_ID_ad5d7ed83e,2,-0.70508901,423596,1.0,9,16
4421,Y,C_ID_2f9012f9ca,19,N,0,A,307,M_ID_e0a76f6faa,1,-0.72436803,422607,1.0,9,19
4422,Y,C_ID_2f9012f9ca,279,N,0,A,560,M_ID_437cb4c8bf,2,-0.74104746,423277,1.0,9,34
4423,Y,C_ID_2f9012f9ca,279,N,0,A,560,M_ID_1ad2aafd02,2,-0.73590839,423592,1.0,9,34
4424,Y,C_ID_2f9012f9ca,155,N,0,A,705,M_ID_4669931564,1,-0.72964233,422892,1.0,9,33
4425,Y,C_ID_2f9012f9ca,279,N,0,A,2,M_ID_92b94bfb52,2,-0.65674872,423321,1.0,9,20
4426,Y,C_ID_2f9012f9ca,279,N,0,A,278,M_ID_df9322e36a,2,-0.73413526,423393,1.0,9,37
4427,Y,C_ID_2f9012f9ca,279,N,0,A,705,M_ID_bf29157bbd,2,-0.7280345,423324,1.0,9,33
4428,Y,C_ID_2fb49bee86,6,N,1,B,367,M_ID_829e6f1c72,2,-0.69173044,423330,1.0,9,16
4429,Y,C_ID_2fb49bee86,6,N,1,B,705,M_ID_a50dc6930a,1,-0.67766563,422537,1.0,9,33
4430,Y,C_ID_62e865eff6,9,N,1,B,544,M_ID_00a3e52ec6,1,-0.63192493,417179,1.0,16,29
4431,Y,C_ID_62e865eff6,88,N,1,B,216,M_ID_2ebe595537,2,-0.38987788,418500,1.0,16,7
4432,Y,C_ID_62e865eff6,9,N,1,B,774,M_ID_8932b03d07,1,-0.65674872,417826,1.0,16,29
4433,Y,C_ID_62e865eff6,88,N,1,B,307,M_ID_c7d8fa1022,2,-0.55156314,418124,1.0,16,19
4434,Y,C_ID_62e865eff6,88,N,3,C,166,M_ID_d59fdd822b,2,0.15468291,418333,1.0,16,29
4435,Y,C_ID_62e865eff6,331,N,1,B,309,M_ID_0142a5a61f,1,-0.17840977,417179,1.0,16,21
4436,Y,C_ID_62e865eff6,331,N,1,B,705,M_ID_bc2702dd08,1,-0.69377405,417829,1.0,16,33
4437,Y,C_ID_62e865eff6,88,N,1,B,437,M_ID_83b7d6b881,2,-0.59885157,417981,1.0,16,15
4438,Y,C_ID_62e865eff6,331,N,1,B,705,M_ID_920ff7ee8a,1,-0.41180156,417136,1.0,16,33
4439,Y,C_ID_62e865eff6,9,N,1,B,774,M_ID_dd93a47624,2,-0.70182826,418166,1.0,16,29
4440,Y,C_ID_62e865eff6,88,N,1,B,215,M_ID_b0bd7afb0a,2,-0.37779656,418504,1.0,16,21
4441,Y,C_ID_62e865eff6,88,N,1,B,40,M_ID_0953f38d40,1,-0.70699738,417805,1.0,16,21
4442,Y,C_ID_62e865eff6,88,N,1,B,307,M_ID_74785aa901,1,-0.59664268,417805,1.0,16,19
4443,Y,C_ID_62e865eff6,9,N,1,B,278,M_ID_870cbb2379,2,-0.625163,418505,1.0,16,37
4444,Y,C_ID_1a5ff50017,148,N,0,A,278,M_ID_b139159236,2,-0.69145997,423498,3.0,19,37
4445,Y,C_ID_1a5ff50017,20,N,0,A,278,M_ID_1b99d95542,2,-0.69281235,423470,3.0,19,37
4446,Y,C_ID_1a5ff50017,148,N,0,A,818,M_ID_fd617947da,2,-0.58607904,423564,3.0,19,12
4447,Y,C_ID_1a5ff50017,88,N,0,A,298,M_ID_16337bb8c6,2,-0.21495425,423152,1.0,16,10
4448,Y,C_ID_1a5ff50017,291,N,0,A,879,M_ID_9139332ccc,2,-0.7176061,423493,1.0,9,29
4449,Y,C_ID_1a5ff50017,88,N,0,A,210,M_ID_d3efd95cc7,1,0.05166115,422486,1.0,16,35
4450,Y,C_ID_1a5ff50017,60,N,0,A,309,M_ID_59764e8cb1,1,-0.35847247,422552,1.0,16,21
4451,Y,C_ID_6031a6dd37,223,N,1,B,884,,1,-0.662008,422554,5.0,21,27
4452,Y,C_ID_6031a6dd37,160,N,1,B,278,M_ID_ac78c7d82a,2,-0.64547884,423205,5.0,21,37
4453,Y,C_ID_6031a6dd37,26,N,1,B,307,M_ID_03330269e6,1,-0.42328181,422579,5.0,21,19
4454,Y,C_ID_6031a6dd37,160,N,2,C,884,M_ID_35f84fdc0a,1,-0.59216478,422659,5.0,21,27
4455,Y,C_ID_6031a6dd37,160,N,1,B,307,M_ID_5ac9933bf6,2,-0.73263261,423182,5.0,21,19
4456,Y,C_ID_6031a6dd37,160,N,2,C,518,M_ID_78d8a4c5ec,1,-0.48827147,422679,5.0,21,27
4457,Y,C_ID_6031a6dd37,160,N,1,B,307,M_ID_5dfce09582,2,-0.67177524,423396,5.0,21,19
4458,Y,C_ID_20d0e314f4,299,N,1,B,683,M_ID_3daacfb189,2,-0.68815413,423442,1.0,9,34
4459,Y,C_ID_20d0e314f4,299,N,3,C,68,M_ID_85ef348253,1,-0.38639172,422226,1.0,9,27
4460,Y,C_ID_20d0e314f4,299,N,-1,,412,M_ID_869974c6b9,2,-0.34119198,423083,1.0,9,18
4461,Y,C_ID_20d0e314f4,69,N,1,B,879,M_ID_00a6ca8a8a,2,-0.70047587,423399,1.0,9,29
4462,Y,C_ID_20d0e314f4,299,N,1,B,367,M_ID_f2e8e16ddb,2,-0.7171553,423439,1.0,9,16
4463,Y,C_ID_2766f9cdf2,135,N,4,C,506,M_ID_948e6169f9,2,-0.44036695,423206,3.0,7,30
4464,Y,C_ID_2766f9cdf2,-1,N,1,B,80,M_ID_9c905bbe21,2,-0.69732031,423115,,-1,37
4465,Y,C_ID_2766f9cdf2,25,N,2,C,769,M_ID_d8f77ff34a,2,-0.38105731,423086,3.0,7,32
4466,Y,C_ID_2766f9cdf2,25,N,1,B,130,M_ID_7ce815138b,1,-0.67177524,422296,3.0,7,41
4467,Y,C_ID_2766f9cdf2,-1,Y,8,C,690,M_ID_8c6b897b35,2,1.31157406,423492,,-1,1
4468,Y,C_ID_2766f9cdf2,25,N,1,B,278,M_ID_9d0b0a47d7,1,-0.65374342,422326,3.0,7,37
4469,Y,C_ID_2766f9cdf2,25,N,1,B,437,M_ID_5290250bb9,1,-0.09645518,422227,3.0,7,15
4470,Y,C_ID_2766f9cdf2,-1,N,1,B,528,M_ID_01fbfaa5d4,1,-0.65073812,422316,,-1,25
4471,Y,C_ID_2766f9cdf2,-1,N,1,B,278,M_ID_91c4496f7f,2,-0.67727494,422946,,-1,37
4472,Y,C_ID_2766f9cdf2,135,N,1,B,884,M_ID_7c603e13d7,2,-0.50953399,423306,3.0,7,27
4473,Y,C_ID_2766f9cdf2,25,N,1,B,367,M_ID_e91f6152bf,1,-0.68543434,422753,3.0,7,16
4474,Y,C_ID_05a958d0ae,126,N,3,C,178,M_ID_23b313c34d,1,-0.4388643,422582,4.0,4,29
4475,Y,C_ID_05a958d0ae,212,N,3,C,511,M_ID_cfb640d5d9,1,-0.22849314,422727,4.0,4,7
4476,Y,C_ID_05a958d0ae,126,N,1,B,560,M_ID_8560dbb735,1,-0.72399236,422910,4.0,4,34
4477,Y,C_ID_1035bdf621,-1,Y,2,C,491,M_ID_9bafcf53bc,2,0.29827626,420238,,-1,3
4478,Y,C_ID_834a0cd9fe,140,N,0,A,557,M_ID_5817f30c02,1,-0.66531384,421743,1.0,9,29
4479,Y,C_ID_834a0cd9fe,140,N,0,A,434,M_ID_3ff30892a1,1,-0.40881128,422055,1.0,9,32
4480,Y,C_ID_834a0cd9fe,140,N,0,A,307,M_ID_939c4a025c,1,-0.58287839,422048,1.0,9,19
4481,Y,C_ID_26655f11a1,224,N,0,A,63,M_ID_c72c1c3ffd,1,-0.64172221,422699,1.0,16,27
4482,Y,C_ID_26655f11a1,88,N,0,A,705,M_ID_f1480cd2d8,2,-0.70493875,423108,1.0,16,33
4483,Y,C_ID_26655f11a1,88,N,0,A,307,M_ID_4bdcf727a7,2,-0.67177524,423182,1.0,16,19
4484,Y,C_ID_26655f11a1,88,N,0,A,506,M_ID_e23376392d,2,-0.67252656,422966,1.0,16,30
4485,Y,C_ID_9ee8dc77be,158,N,1,B,307,M_ID_e844ab50e8,2,-0.7255401,423084,1.0,15,19
4486,Y,C_ID_9ee8dc77be,158,N,1,B,19,M_ID_7ebe20f8d3,2,-0.67523133,423060,1.0,15,36
4487,Y,C_ID_9ee8dc77be,158,N,1,B,278,M_ID_1a5347b321,2,-0.67177524,422947,1.0,15,37
4488,Y,C_ID_9ee8dc77be,69,N,1,B,879,M_ID_00a6ca8a8a,2,-0.68635095,423181,1.0,9,29
4489,Y,C_ID_9ee8dc77be,158,N,1,B,307,M_ID_aa6359da52,2,-0.67177524,423114,1.0,15,19
4490,Y,C_ID_9ee8dc77be,158,N,1,B,80,M_ID_a9430074ad,2,-0.73413526,423087,1.0,15,37
4491,Y,C_ID_9ee8dc77be,108,N,1,B,307,M_ID_d9b527aa3f,1,-0.67177524,422909,1.0,15,19
4492,Y,C_ID_9ee8dc77be,158,N,1,B,367,M_ID_ba6bfbfe48,2,-0.7052543,423161,1.0,15,16
4493,Y,C_ID_9ee8dc77be,108,N,5,C,690,M_ID_e17471c545,2,-0.59542553,422942,1.0,15,1
4494,Y,C_ID_9ee8dc77be,69,N,1,B,606,M_ID_cd2c0b07e9,2,-0.65990429,423062,1.0,9,17
4495,Y,C_ID_9ee8dc77be,158,N,1,B,307,M_ID_bf207f5585,2,-0.67177524,423102,1.0,15,19
4496,Y,C_ID_9ee8dc77be,158,N,1,B,307,M_ID_f7180c1d8f,2,-0.67177524,422939,1.0,15,19
4497,Y,C_ID_b1d302b55a,90,N,1,B,544,M_ID_65046cad2b,2,0.06452384,420471,1.0,15,29
4498,Y,C_ID_b1d302b55a,74,N,1,B,68,M_ID_f71acfb7d2,1,1.50706897,419946,1.0,15,27
4499,Y,C_ID_d85c77e653,161,N,0,A,813,M_ID_61a3674996,2,-0.70182826,423433,3.0,3,29
4500,Y,C_ID_d85c77e653,161,N,0,A,307,M_ID_d677829c2f,2,-0.71685477,423352,3.0,3,19
4501,Y,C_ID_d85c77e653,161,N,0,A,80,M_ID_e34c7aac0e,2,-0.70783886,423260,3.0,3,37
4502,Y,C_ID_5463894fe5,331,N,0,A,68,M_ID_6cb6eea1ec,2,-0.65704925,423250,1.0,16,27
4503,Y,C_ID_5463894fe5,62,N,0,A,307,M_ID_a8de737890,2,-0.64157195,423273,1.0,9,19
4504,Y,C_ID_5463894fe5,62,N,0,A,813,M_ID_0eaf457383,2,-0.70182826,423083,1.0,9,29
4505,Y,C_ID_5463894fe5,62,N,0,A,557,M_ID_bf8dae5d47,1,-0.70558489,422914,1.0,9,29
4506,Y,C_ID_65727cf50f,158,N,-1,,605,M_ID_9f9ce4c46e,1,-0.52752072,422644,1.0,15,2
4507,Y,C_ID_65727cf50f,-1,Y,1,B,879,M_ID_9139332ccc,2,-0.72151299,423320,,-1,29
4508,Y,C_ID_65727cf50f,158,N,1,B,834,M_ID_0c2c397da2,1,-0.58164622,422420,1.0,15,27
4509,Y,C_ID_65727cf50f,158,N,1,B,307,M_ID_200d20d949,2,-0.72436803,423008,1.0,15,19
4510,Y,C_ID_1d7613177b,87,N,1,B,793,M_ID_e4f0ba7eea,2,-0.73067916,422678,3.0,11,38
4511,Y,C_ID_1d7613177b,87,N,1,B,506,M_ID_ba9b6cddd6,2,-0.65614766,422223,3.0,11,30
4512,Y,C_ID_1d7613177b,87,N,1,B,278,M_ID_c8f44ec011,2,-0.70119715,422674,3.0,11,37
4513,Y,C_ID_1d7613177b,87,N,1,B,68,M_ID_ed9b6dc435,2,-0.67928849,422215,3.0,11,27
4514,Y,C_ID_1d7613177b,87,N,1,B,130,M_ID_697955825d,2,-0.71084417,422222,3.0,11,41
4515,Y,C_ID_1d7613177b,87,N,1,B,544,M_ID_6b2b2c3ccd,1,-0.69055838,422051,3.0,11,29
4516,Y,C_ID_1d7613177b,138,N,1,B,80,M_ID_aed6aa1ccd,2,-0.71700504,422555,1.0,15,37
4517,Y,C_ID_ffe85078c8,158,N,1,B,454,M_ID_f73c71cdd3,2,-0.65674872,423562,1.0,15,39
4518,Y,C_ID_ffe85078c8,69,N,1,B,561,M_ID_50f575c681,1,-0.5953504,422636,1.0,9,7
4519,Y,C_ID_1fec39e4c6,173,N,0,A,836,M_ID_df7cdcd690,1,-0.45238816,422463,1.0,9,5
4520,Y,C_ID_1fec39e4c6,173,N,0,A,309,M_ID_fb356b8892,2,-0.69243669,423345,1.0,9,21
4521,Y,C_ID_1fec39e4c6,173,N,0,A,69,M_ID_55d43d6fc1,1,-0.70182826,422531,1.0,9,20
4522,Y,C_ID_1fec39e4c6,173,N,0,A,437,M_ID_14bd8bd5f6,1,-0.60415593,422705,1.0,9,15
4523,Y,C_ID_1fec39e4c6,173,N,0,A,373,M_ID_22af7a9556,2,-0.22097988,423035,1.0,9,18
4524,Y,C_ID_1fec39e4c6,173,N,0,A,823,M_ID_c7a7157c4a,1,-0.60265328,422782,1.0,9,25
4525,Y,C_ID_cf0d215d86,-1,N,4,C,818,M_ID_d6d1df8e38,1,-0.23600639,422482,,-1,12
4526,Y,C_ID_cf0d215d86,-1,N,-1,,45,M_ID_63235dec86,1,-0.371245,422528,,-1,18
4527,Y,C_ID_0894217f2f,69,N,5,C,427,M_ID_a5cec05aae,2,-9.016e-05,418027,1.0,9,27
4528,Y,C_ID_0894217f2f,69,N,2,C,383,M_ID_4077dbee56,2,-0.47174231,418197,1.0,9,2
4529,Y,C_ID_0894217f2f,69,N,3,C,506,M_ID_f4be79819d,1,-0.27373797,417442,1.0,9,30
4530,Y,C_ID_0894217f2f,69,N,1,B,69,M_ID_f97f3bade8,2,-0.65449475,418146,1.0,9,20
4531,Y,C_ID_10e7428cd5,20,N,0,A,705,M_ID_9bd9c91f1c,1,2.61692714,422726,3.0,19,33
4532,Y,C_ID_6c33b272f3,69,N,0,A,705,M_ID_3ae04779cd,1,-0.73810226,422312,1.0,9,33
4533,Y,C_ID_6c33b272f3,69,N,0,A,813,M_ID_338b03705f,1,-0.69150505,422536,1.0,9,29
4534,Y,C_ID_6c33b272f3,69,N,0,A,437,M_ID_15e6485b33,1,-0.2919501,422436,1.0,9,15
4535,Y,C_ID_9462c63a04,233,N,0,A,536,M_ID_d20a48285d,2,-0.73338393,423282,1.0,9,31
4536,Y,C_ID_9462c63a04,151,N,0,A,792,M_ID_2bf9739c6a,2,-0.23950757,423330,1.0,9,9
4537,Y,C_ID_9462c63a04,151,N,0,A,783,M_ID_0fe9b06e39,2,-0.65674872,423254,1.0,9,19
4538,Y,C_ID_9462c63a04,233,N,0,A,278,M_ID_ff2261df3e,2,-0.68160258,423284,1.0,9,37
4539,Y,C_ID_9462c63a04,233,N,0,A,683,M_ID_ce7334b40a,2,-0.70032561,423282,1.0,9,34
4540,Y,C_ID_9462c63a04,19,N,0,A,309,M_ID_279e8c91d9,1,-0.694315,422463,1.0,9,21
4541,Y,C_ID_9462c63a04,19,N,0,A,80,M_ID_2971c453f6,1,-0.61335216,422924,1.0,9,37
4542,Y,C_ID_9462c63a04,19,N,0,A,705,M_ID_d2c7822510,1,-0.59491463,422892,1.0,9,33
4543,Y,C_ID_9462c63a04,233,N,0,A,560,M_ID_3205692135,2,-0.73939454,423282,1.0,9,34
4544,Y,C_ID_9462c63a04,69,N,0,A,884,M_ID_1597196d5f,2,-0.53658171,423284,1.0,9,27
4545,Y,C_ID_9462c63a04,19,N,0,A,560,M_ID_d8e0d42e4b,2,-0.73143049,422962,1.0,9,34
4546,Y,C_ID_40013525e5,286,N,0,A,278,M_ID_6a015cce30,2,-0.72286538,418600,3.0,3,37
4547,Y,C_ID_40013525e5,213,N,0,A,80,M_ID_823a012113,2,-0.73413526,418961,1.0,9,37
4548,Y,C_ID_40013525e5,213,N,0,A,80,M_ID_81b72e7f48,2,-0.63285657,418702,1.0,9,37
4549,Y,C_ID_40013525e5,286,N,0,A,367,M_ID_9b4627d487,1,-0.46260619,417926,3.0,3,16
4550,Y,C_ID_40013525e5,213,N,0,A,278,M_ID_6e545daa45,2,-0.55045118,418959,1.0,9,37
4551,Y,C_ID_40013525e5,286,N,0,A,278,M_ID_3fb3015958,1,-0.37680481,418049,3.0,3,37
4552,Y,C_ID_40013525e5,286,N,0,A,307,M_ID_dcf00eb757,1,-0.67177524,418249,3.0,3,19
4553,Y,C_ID_40013525e5,286,N,0,A,705,M_ID_8882ab8675,1,-0.66836422,417927,3.0,3,33
4554,Y,C_ID_3d863e5a47,17,N,1,B,683,M_ID_309752ddea,1,-0.63976877,422224,4.0,22,34
4555,Y,C_ID_3d863e5a47,17,N,1,B,367,M_ID_00088af487,2,-0.51850482,423018,4.0,22,16
4556,Y,C_ID_3d863e5a47,17,N,1,B,307,M_ID_f602de6f3b,2,-0.47832392,423079,4.0,22,19
4557,Y,C_ID_3d863e5a47,17,N,1,B,437,M_ID_aac23020c8,2,-0.71640398,423079,4.0,22,15
4558,Y,C_ID_a7fb098de8,69,N,1,B,108,M_ID_8fcb16a959,1,-0.73733591,422670,1.0,9,34
4559,Y,C_ID_93f5541a0d,149,N,-1,,68,M_ID_582943363f,1,-0.43157645,422748,5.0,20,27
4560,Y,C_ID_93f5541a0d,14,N,-1,,363,M_ID_5e20136ae9,2,-0.52902337,423325,5.0,20,18
4561,Y,C_ID_93f5541a0d,161,N,1,B,68,M_ID_f4e377b35d,2,-0.6883044,423281,3.0,3,27
4562,Y,C_ID_93f5541a0d,53,N,1,B,671,M_ID_136b1507f3,1,-0.61317184,422746,5.0,20,7
4563,Y,C_ID_93f5541a0d,161,N,1,B,278,M_ID_6b5a03e868,2,-0.55583067,423283,3.0,3,37
4564,Y,C_ID_93f5541a0d,161,N,1,B,544,M_ID_b9ee3295e0,2,-0.70783886,423281,3.0,3,29
4565,Y,C_ID_93f5541a0d,143,N,2,C,506,M_ID_a9d91682ad,1,-0.44682835,422730,5.0,5,30
4566,Y,C_ID_d43240543a,158,N,-1,,348,M_ID_3de79167fe,2,-0.20655443,423082,1.0,15,35
4567,Y,C_ID_d43240543a,213,N,1,B,829,M_ID_7d56c327bb,2,-0.29476006,423423,1.0,9,1
4568,Y,C_ID_d43240543a,158,N,1,B,307,M_ID_e844ab50e8,2,-0.45240319,423428,1.0,15,19
4569,Y,C_ID_d43240543a,219,N,1,B,278,M_ID_a7610d5564,2,-0.2708679,423239,1.0,15,37
4570,Y,C_ID_d43240543a,213,N,1,B,210,M_ID_6464db3b45,1,-0.71140015,422436,1.0,9,35
4571,Y,C_ID_d43240543a,165,N,1,B,278,M_ID_52a818cb77,2,-0.50409439,423325,1.0,15,37
4572,Y,C_ID_d43240543a,158,N,1,B,842,M_ID_bf137f98a9,2,-0.19285025,423281,1.0,15,37
4573,Y,C_ID_d43240543a,-1,Y,1,B,879,M_ID_9139332ccc,2,-0.59814533,423619,,-1,29
4574,Y,C_ID_d43240543a,158,N,2,C,792,M_ID_779492c2de,1,1.2816713,422747,1.0,15,9
4575,Y,C_ID_d43240543a,158,N,-1,,45,M_ID_42a4c25bfc,2,0.3304931,423296,1.0,15,18
4576,Y,C_ID_d43240543a,219,N,1,B,842,M_ID_11a84ee188,2,-0.31549664,423260,1.0,15,37
4577,Y,C_ID_42421ac52e,104,N,0,A,80,M_ID_5211f8d0ca,2,-0.73188128,423016,1.0,16,37
4578,Y,C_ID_42421ac52e,104,N,0,A,309,M_ID_b28acec660,1,-0.67327789,422337,1.0,16,21
4579,Y,C_ID_30bb4cf515,189,N,1,B,278,M_ID_f1938ac238,1,-0.70663674,422722,1.0,9,37
4580,Y,C_ID_30bb4cf515,19,N,1,B,842,M_ID_97f0959810,2,-0.69686951,422988,1.0,9,37
4581,Y,C_ID_30bb4cf515,19,N,1,B,108,M_ID_1c8cd070e3,1,-0.70182826,422842,1.0,9,34
4582,Y,C_ID_72d785659e,331,N,0,A,557,M_ID_2a7b390817,1,-0.71685477,422536,1.0,16,29
4583,Y,C_ID_72d785659e,331,N,0,A,705,M_ID_c2ca99644a,1,-0.72164823,422538,1.0,16,33
4584,Y,C_ID_72d785659e,3,N,0,A,307,M_ID_533c77f08f,1,-0.68680175,422251,1.0,16,19
4585,Y,C_ID_72d785659e,3,N,0,A,307,M_ID_5b2fc951ea,1,-0.67177524,422916,1.0,16,19
4586,Y,C_ID_72d785659e,69,N,0,A,458,M_ID_d4a306c337,1,-0.59374256,422480,1.0,9,20
4587,Y,C_ID_72d785659e,331,N,0,A,367,M_ID_5fdee49537,2,-0.73548765,423396,1.0,16,16
